Year,TeamID,OFF_DEF,H_A,Bathand,HR
1890,CIN,DEF,A,L,4
1890,CIN,DEF,A,R,9
1890,CIN,DEF,A,U,3
1890,CL4,OFF,H,L,3
1890,CL4,OFF,H,R,10
1890,CL4,OFF,H,U,0
1890,CL4,OFF,A,L,5
1890,CL4,OFF,A,R,3
1890,CL4,OFF,A,U,0
1890,CL4,DEF,H,L,1
1890,CL4,DEF,H,R,6
1890,CL4,DEF,H,U,0
1890,CL4,DEF,A,L,9
1890,CL4,DEF,A,R,12
1890,CL4,DEF,A,U,5
1890,CL6,OFF,H,L,2
1890,CL6,OFF,H,R,6
1890,CL6,OFF,H,U,1
1890,CL6,OFF,A,L,2
1890,CL6,OFF,A,R,4
1890,CL6,OFF,A,U,1
1890,CL6,DEF,H,L,0
1890,CL6,DEF,H,R,6
1890,CL6,DEF,H,U,2
1890,CL6,DEF,A,L,4
1890,CL6,DEF,A,R,7
1890,CL6,DEF,A,U,1
1890,CLP,OFF,H,L,1
1890,CLP,OFF,H,R,9
1890,CLP,OFF,H,U,0
1890,CLP,OFF,A,L,1
1890,CLP,OFF,A,R,16
1890,CLP,OFF,A,U,0
1890,CLP,DEF,H,L,7
1890,CLP,DEF,H,R,9
1890,CLP,DEF,H,U,0
1890,CLP,DEF,A,L,10
1890,CLP,DEF,A,R,17
1890,CLP,DEF,A,U,2
1890,LS2,OFF,H,L,2
1890,LS2,OFF,H,R,3
1890,LS2,OFF,H,U,3
1890,LS2,OFF,A,L,1
1890,LS2,OFF,A,R,4
1890,LS2,OFF,A,U,2
1890,LS2,DEF,H,L,3
1890,LS2,DEF,H,R,3
1890,LS2,DEF,H,U,2
1890,LS2,DEF,A,L,6
1890,LS2,DEF,A,R,4
1890,LS2,DEF,A,U,0
1890,NY1,OFF,H,L,6
1890,NY1,OFF,H,R,1
1890,NY1,OFF,H,U,1
1890,NY1,OFF,A,L,11
1890,NY1,OFF,A,R,5
1890,NY1,OFF,A,U,1
1890,NY1,DEF,H,L,0
1890,NY1,DEF,H,R,2
1890,NY1,DEF,H,U,0
1890,NY1,DEF,A,L,2
1890,NY1,DEF,A,R,9
1890,NY1,DEF,A,U,1
1890,NYP,OFF,H,L,15
1890,NYP,OFF,H,R,15
1890,NYP,OFF,H,U,5
1890,NYP,OFF,A,L,14
1890,NYP,OFF,A,R,14
1890,NYP,OFF,A,U,3
1890,NYP,DEF,H,L,9
1890,NYP,DEF,H,R,12
1890,NYP,DEF,H,U,0
1890,NYP,DEF,A,L,1
1890,NYP,DEF,A,R,14
1890,NYP,DEF,A,U,1
1890,PH4,OFF,H,L,1
1890,PH4,OFF,H,R,15
1890,PH4,OFF,H,U,0
1890,PH4,OFF,A,L,0
1890,PH4,OFF,A,R,8
1890,PH4,OFF,A,U,0
1890,PH4,DEF,H,L,1
1890,PH4,DEF,H,R,5
1890,PH4,DEF,H,U,0
1890,PH4,DEF,A,L,1
1890,PH4,DEF,A,R,8
1890,PH4,DEF,A,U,2
1890,PHI,OFF,H,L,10
1890,PHI,OFF,H,R,2
1890,PHI,OFF,H,U,1
1890,PHI,OFF,A,L,8
1890,PHI,OFF,A,R,2
1890,PHI,OFF,A,U,0
1890,PHI,DEF,H,L,6
1890,PHI,DEF,H,R,3
1890,PHI,DEF,H,U,1
1890,PHI,DEF,A,L,3
1890,PHI,DEF,A,R,8
1890,PHI,DEF,A,U,1
1890,PHP,OFF,H,L,9
1890,PHP,OFF,H,R,10
1890,PHP,OFF,H,U,1
1890,PHP,OFF,A,L,6
1890,PHP,OFF,A,R,22
1890,PHP,OFF,A,U,1
1890,PHP,DEF,H,L,5
1890,PHP,DEF,H,R,8
1890,PHP,DEF,H,U,1
1890,PHP,DEF,A,L,7
1890,PHP,DEF,A,R,11
1890,PHP,DEF,A,U,1
1890,PIT,OFF,H,L,1
1890,PIT,OFF,H,R,1
1890,PIT,OFF,H,U,1
1890,PIT,OFF,A,L,2
1890,PIT,OFF,A,R,9
1890,PIT,OFF,A,U,6
1890,PIT,DEF,H,L,2
1890,PIT,DEF,H,R,2
1890,PIT,DEF,H,U,1
1890,PIT,DEF,A,L,16
1890,PIT,DEF,A,R,28
1890,PIT,DEF,A,U,3
1890,PTP,OFF,H,L,10
1890,PTP,OFF,H,R,10
1890,PTP,OFF,H,U,1
1890,PTP,OFF,A,L,3
1890,PTP,OFF,A,R,11
1890,PTP,OFF,A,U,0
1890,PTP,DEF,H,L,7
1890,PTP,DEF,H,R,8
1890,PTP,DEF,H,U,0
1890,PTP,DEF,A,L,5
1890,PTP,DEF,A,R,11
1890,PTP,DEF,A,U,1
1890,RC2,OFF,H,L,0
1890,RC2,OFF,H,R,7
1890,RC2,OFF,H,U,6
1890,RC2,OFF,A,L,2
1890,RC2,OFF,A,R,12
1890,RC2,OFF,A,U,4
1890,RC2,DEF,H,L,2
1890,RC2,DEF,H,R,2
1890,RC2,DEF,H,U,0
1890,RC2,DEF,A,L,1
1890,RC2,DEF,A,R,11
1890,RC2,DEF,A,U,3
1890,SL4,OFF,H,L,11
1890,SL4,OFF,H,R,26
1890,SL4,OFF,H,U,5
1890,SL4,OFF,A,L,2
1890,SL4,OFF,A,R,3
1890,SL4,OFF,A,U,1
1890,SL4,DEF,H,L,3
1890,SL4,DEF,H,R,18
1890,SL4,DEF,H,U,10
1890,SL4,DEF,A,L,1
1890,SL4,DEF,A,R,5
1890,SL4,DEF,A,U,1
1890,SR2,OFF,H,L,0
1890,SR2,OFF,H,R,2
1890,SR2,OFF,H,U,0
1890,SR2,OFF,A,L,4
1890,SR2,OFF,A,R,5
1890,SR2,OFF,A,U,3
1890,SR2,DEF,H,L,0
1890,SR2,DEF,H,R,4
1890,SR2,DEF,H,U,0
1890,SR2,DEF,A,L,5
1890,SR2,DEF,A,R,17
1890,SR2,DEF,A,U,2
1890,TL2,OFF,H,L,4
1890,TL2,OFF,H,R,9
1890,TL2,OFF,H,U,4
1890,TL2,OFF,A,L,0
1890,TL2,OFF,A,R,4
1890,TL2,OFF,A,U,3
1890,TL2,DEF,H,L,2
1890,TL2,DEF,H,R,7
1890,TL2,DEF,H,U,2
1890,TL2,DEF,A,L,0
1890,TL2,DEF,A,R,8
1890,TL2,DEF,A,U,4
1891,BL3,OFF,H,L,9
1891,BL3,OFF,H,R,3
1891,BL3,OFF,H,U,1
1891,BL3,OFF,A,L,4
1891,BL3,OFF,A,R,10
1891,BL3,OFF,A,U,3
1891,BL3,DEF,H,L,5
1891,BL3,DEF,H,R,2
1891,BL3,DEF,H,U,1
1891,BL3,DEF,A,L,6
1891,BL3,DEF,A,R,17
1891,BL3,DEF,A,U,2
1891,BRO,OFF,H,L,8
1891,BRO,OFF,H,R,3
1891,BRO,OFF,H,U,0
1891,BRO,OFF,A,L,3
1891,BRO,OFF,A,R,9
1891,BRO,OFF,A,U,0
1891,BRO,DEF,H,L,6
1891,BRO,DEF,H,R,13
1891,BRO,DEF,H,U,0
1891,BRO,DEF,A,L,6
1891,BRO,DEF,A,R,14
1891,BRO,DEF,A,U,1
1891,BS2,OFF,H,L,13
1891,BS2,OFF,H,R,24
1891,BS2,OFF,H,U,0
1891,BS2,OFF,A,L,7
1891,BS2,OFF,A,R,8
1891,BS2,OFF,A,U,0
1891,BS2,DEF,H,L,1
1891,BS2,DEF,H,R,20
1891,BS2,DEF,H,U,1
1891,BS2,DEF,A,L,3
1891,BS2,DEF,A,R,14
1891,BS2,DEF,A,U,3
1891,BSN,OFF,H,L,8
1891,BSN,OFF,H,R,26
1891,BSN,OFF,H,U,0
1891,BSN,OFF,A,L,4
1891,BSN,OFF,A,R,15
1891,BSN,OFF,A,U,0
1891,BSN,DEF,H,L,12
1891,BSN,DEF,H,R,19
1891,BSN,DEF,H,U,2
1891,BSN,DEF,A,L,7
1891,BSN,DEF,A,R,11
1891,BSN,DEF,A,U,0
1891,CHN,OFF,H,L,9
1891,CHN,OFF,H,R,28
1891,CHN,OFF,H,U,2
1891,CHN,OFF,A,L,6
1891,CHN,OFF,A,R,15
1891,CHN,OFF,A,U,0
1891,CHN,DEF,H,L,9
1891,CHN,DEF,H,R,20
1891,CHN,DEF,H,U,1
1891,CHN,DEF,A,L,7
1891,CHN,DEF,A,R,16
1891,CHN,DEF,A,U,0
1891,CIN,OFF,H,L,2
1891,CIN,OFF,H,R,17
1891,CIN,OFF,H,U,0
1891,CIN,OFF,A,L,3
1891,CIN,OFF,A,R,18
1891,CIN,OFF,A,U,0
1891,CIN,DEF,H,L,6
1891,CIN,DEF,H,R,11
1891,CIN,DEF,H,U,0
1891,CIN,DEF,A,L,7
1891,CIN,DEF,A,R,14
1891,CIN,DEF,A,U,2
1891,CL4,OFF,H,L,1
1891,CL4,OFF,H,R,3
1891,CL4,OFF,H,U,0
1891,CL4,OFF,A,L,7
1891,CL4,OFF,A,R,10
1891,CL4,OFF,A,U,1
1891,CL4,DEF,H,L,3
1891,CL4,DEF,H,R,3
1891,CL4,DEF,H,U,0
1891,CL4,DEF,A,L,5
1891,CL4,DEF,A,R,13
1891,CL4,DEF,A,U,0
1891,CL6,OFF,H,L,0
1891,CL6,OFF,H,R,4
1891,CL6,OFF,H,U,0
1891,CL6,OFF,A,L,0
1891,CL6,OFF,A,R,14
1891,CL6,OFF,A,U,2
1891,CL6,DEF,H,L,2
1891,CL6,DEF,H,R,6
1891,CL6,DEF,H,U,0
1891,CL6,DEF,A,L,4
1891,CL6,DEF,A,R,16
1891,CL6,DEF,A,U,1
1891,CN3,OFF,H,L,4
1891,CN3,OFF,H,R,16
1891,CN3,OFF,H,U,1
1891,CN3,OFF,A,L,0
1891,CN3,OFF,A,R,7
1891,CN3,OFF,A,U,0
1891,CN3,DEF,H,L,1
1891,CN3,DEF,H,R,6
1891,CN3,DEF,H,U,2
1891,CN3,DEF,A,L,3
1891,CN3,DEF,A,R,8
1891,CN3,DEF,A,U,0
1891,LS2,OFF,H,L,1
1891,LS2,OFF,H,R,3
1891,LS2,OFF,H,U,3
1891,LS2,OFF,A,L,4
1891,LS2,OFF,A,R,4
1891,LS2,OFF,A,U,2
1891,LS2,DEF,H,L,2
1891,LS2,DEF,H,R,4
1891,LS2,DEF,H,U,0
1891,LS2,DEF,A,L,6
1891,LS2,DEF,A,R,20
1891,LS2,DEF,A,U,0
1891,ML3,OFF,H,L,3
1891,ML3,OFF,H,R,7
1891,ML3,OFF,H,U,1
1891,ML3,OFF,A,L,1
1891,ML3,OFF,A,R,1
1891,ML3,OFF,A,U,0
1891,ML3,DEF,H,L,1
1891,ML3,DEF,H,R,3
1891,ML3,DEF,H,U,1
1891,ML3,DEF,A,L,0
1891,ML3,DEF,A,R,1
1891,ML3,DEF,A,U,0
1891,NY1,OFF,H,L,14
1891,NY1,OFF,H,R,12
1891,NY1,OFF,H,U,2
1891,NY1,OFF,A,L,11
1891,NY1,OFF,A,R,6
1891,NY1,OFF,A,U,1
1891,NY1,DEF,H,L,5
1891,NY1,DEF,H,R,9
1891,NY1,DEF,H,U,0
1891,NY1,DEF,A,L,6
1891,NY1,DEF,A,R,6
1891,NY1,DEF,A,U,0
1891,PHI,OFF,H,L,6
1891,PHI,OFF,H,R,2
1891,PHI,OFF,H,U,0
1891,PHI,OFF,A,L,7
1891,PHI,OFF,A,R,6
1891,PHI,OFF,A,U,0
1891,PHI,DEF,H,L,5
1891,PHI,DEF,H,R,4
1891,PHI,DEF,H,U,0
1891,PHI,DEF,A,L,8
1891,PHI,DEF,A,R,13
1891,PHI,DEF,A,U,0
1891,PHQ,OFF,H,L,2
1891,PHQ,OFF,H,R,27
1891,PHQ,OFF,H,U,0
1891,PHQ,OFF,A,L,1
1891,PHQ,OFF,A,R,25
1891,PHQ,OFF,A,U,0
1891,PHQ,DEF,H,L,2
1891,PHQ,DEF,H,R,7
1891,PHQ,DEF,H,U,0
1891,PHQ,DEF,A,L,7
1891,PHQ,DEF,A,R,17
1891,PHQ,DEF,A,U,2
1891,PIT,OFF,H,L,5
1891,PIT,OFF,H,R,9
1891,PIT,OFF,H,U,0
1891,PIT,OFF,A,L,9
1891,PIT,OFF,A,R,5
1891,PIT,OFF,A,U,1
1891,PIT,DEF,H,L,4
1891,PIT,DEF,H,R,5
1891,PIT,DEF,H,U,0
1891,PIT,DEF,A,L,7
1891,PIT,DEF,A,R,13
1891,PIT,DEF,A,U,1
1891,SL4,OFF,H,L,3
1891,SL4,OFF,H,R,37
1891,SL4,OFF,H,U,1
1891,SL4,OFF,A,L,2
1891,SL4,OFF,A,R,11
1891,SL4,OFF,A,U,3
1891,SL4,DEF,H,L,7
1891,SL4,DEF,H,R,20
1891,SL4,DEF,H,U,3
1891,SL4,DEF,A,L,8
1891,SL4,DEF,A,R,11
1891,SL4,DEF,A,U,1
1891,WS9,OFF,H,L,7
1891,WS9,OFF,H,R,3
1891,WS9,OFF,H,U,3
1891,WS9,OFF,A,L,4
1891,WS9,OFF,A,R,1
1891,WS9,OFF,A,U,1
1891,WS9,DEF,H,L,2
1891,WS9,DEF,H,R,13
1891,WS9,DEF,H,U,3
1891,WS9,DEF,A,L,5
1891,WS9,DEF,A,R,20
1891,WS9,DEF,A,U,1
1892,BLN,OFF,H,L,6
1892,BLN,OFF,H,R,5
1892,BLN,OFF,H,U,2
1892,BLN,OFF,A,L,6
1892,BLN,OFF,A,R,10
1892,BLN,OFF,A,U,1
1892,BLN,DEF,H,L,3
1892,BLN,DEF,H,R,11
1892,BLN,DEF,H,U,0
1892,BLN,DEF,A,L,15
1892,BLN,DEF,A,R,22
1892,BLN,DEF,A,U,0
1892,BRO,OFF,H,L,11
1892,BRO,OFF,H,R,2
1892,BRO,OFF,H,U,1
1892,BRO,OFF,A,L,12
1892,BRO,OFF,A,R,3
1892,BRO,OFF,A,U,1
1892,BRO,DEF,H,L,2
1892,BRO,DEF,H,R,6
1892,BRO,DEF,H,U,0
1892,BRO,DEF,A,L,10
1892,BRO,DEF,A,R,8
1892,BRO,DEF,A,U,0
1892,BSN,OFF,H,L,5
1892,BSN,OFF,H,R,15
1892,BSN,OFF,H,U,0
1892,BSN,OFF,A,L,3
1892,BSN,OFF,A,R,11
1892,BSN,OFF,A,U,0
1892,BSN,DEF,H,L,8
1892,BSN,DEF,H,R,17
1892,BSN,DEF,H,U,2
1892,BSN,DEF,A,L,6
1892,BSN,DEF,A,R,8
1892,BSN,DEF,A,U,0
1892,CHN,OFF,H,L,0
1892,CHN,OFF,H,R,9
1892,CHN,OFF,H,U,0
1892,CHN,OFF,A,L,3
1892,CHN,OFF,A,R,10
1892,CHN,OFF,A,U,4
1892,CHN,DEF,H,L,1
1892,CHN,DEF,H,R,7
1892,CHN,DEF,H,U,1
1892,CHN,DEF,A,L,11
1892,CHN,DEF,A,R,13
1892,CHN,DEF,A,U,2
1892,CIN,OFF,H,L,1
1892,CIN,OFF,H,R,28
1892,CIN,OFF,H,U,0
1892,CIN,OFF,A,L,1
1892,CIN,OFF,A,R,14
1892,CIN,OFF,A,U,0
1892,CIN,DEF,H,L,12
1892,CIN,DEF,H,R,8
1892,CIN,DEF,H,U,1
1892,CIN,DEF,A,L,8
1892,CIN,DEF,A,R,9
1892,CIN,DEF,A,U,1
1892,CL4,OFF,H,L,3
1892,CL4,OFF,H,R,1
1892,CL4,OFF,H,U,0
1892,CL4,OFF,A,L,10
1892,CL4,OFF,A,R,12
1892,CL4,OFF,A,U,0
1892,CL4,DEF,H,L,2
1892,CL4,DEF,H,R,2
1892,CL4,DEF,H,U,0
1892,CL4,DEF,A,L,12
1892,CL4,DEF,A,R,12
1892,CL4,DEF,A,U,0
1892,LS3,OFF,H,L,1
1892,LS3,OFF,H,R,3
1892,LS3,OFF,H,U,3
1892,LS3,OFF,A,L,1
1892,LS3,OFF,A,R,8
1892,LS3,OFF,A,U,2
1892,LS3,DEF,H,L,2
1892,LS3,DEF,H,R,1
1892,LS3,DEF,H,U,0
1892,LS3,DEF,A,L,11
1892,LS3,DEF,A,R,11
1892,LS3,DEF,A,U,1
1892,NY1,OFF,H,L,6
1892,NY1,OFF,H,R,20
1892,NY1,OFF,H,U,0
1892,NY1,OFF,A,L,5
1892,NY1,OFF,A,R,8
1892,NY1,OFF,A,U,0
1892,NY1,DEF,H,L,6
1892,NY1,DEF,H,R,6
1892,NY1,DEF,H,U,0
1892,NY1,DEF,A,L,10
1892,NY1,DEF,A,R,10
1892,NY1,DEF,A,U,0
1892,PHI,OFF,H,L,27
1892,PHI,OFF,H,R,6
1892,PHI,OFF,H,U,1
1892,PHI,OFF,A,L,7
1892,PHI,OFF,A,R,9
1892,PHI,OFF,A,U,0
1892,PHI,DEF,H,L,6
1892,PHI,DEF,H,R,1
1892,PHI,DEF,H,U,1
1892,PHI,DEF,A,L,4
1892,PHI,DEF,A,R,11
1892,PHI,DEF,A,U,1
1892,PIT,OFF,H,L,21
1892,PIT,OFF,H,R,11
1892,PIT,OFF,H,U,0
1892,PIT,OFF,A,L,6
1892,PIT,OFF,A,R,0
1892,PIT,OFF,A,U,0
1892,PIT,DEF,H,L,5
1892,PIT,DEF,H,R,6
1892,PIT,DEF,H,U,3
1892,PIT,DEF,A,L,6
1892,PIT,DEF,A,R,8
1892,PIT,DEF,A,U,0
1892,SLN,OFF,H,L,13
1892,SLN,OFF,H,R,19
1892,SLN,OFF,H,U,0
1892,SLN,OFF,A,L,6
1892,SLN,OFF,A,R,7
1892,SLN,OFF,A,U,0
1892,SLN,DEF,H,L,9
1892,SLN,DEF,H,R,23
1892,SLN,DEF,H,U,0
1892,SLN,DEF,A,L,2
1892,SLN,DEF,A,R,11
1892,SLN,DEF,A,U,2
1892,WSN,OFF,H,L,6
1892,WSN,OFF,H,R,17
1892,WSN,OFF,H,U,0
1892,WSN,OFF,A,L,2
1892,WSN,OFF,A,R,12
1892,WSN,OFF,A,U,0
1892,WSN,DEF,H,L,6
1892,WSN,DEF,H,R,16
1892,WSN,DEF,H,U,0
1892,WSN,DEF,A,L,5
1892,WSN,DEF,A,R,13
1892,WSN,DEF,A,U,0
1893,BLN,OFF,H,L,4
1893,BLN,OFF,H,R,10
1893,BLN,OFF,H,U,2
1893,BLN,OFF,A,L,4
1893,BLN,OFF,A,R,7
1893,BLN,OFF,A,U,0
1893,BLN,DEF,H,L,1
1893,BLN,DEF,H,R,8
1893,BLN,DEF,H,U,0
1893,BLN,DEF,A,L,8
1893,BLN,DEF,A,R,11
1893,BLN,DEF,A,U,1
1893,BRO,OFF,H,L,11
1893,BRO,OFF,H,R,12
1893,BRO,OFF,H,U,1
1893,BRO,OFF,A,L,14
1893,BRO,OFF,A,R,6
1893,BRO,OFF,A,U,1
1893,BRO,DEF,H,L,10
1893,BRO,DEF,H,R,7
1893,BRO,DEF,H,U,0
1893,BRO,DEF,A,L,11
1893,BRO,DEF,A,R,12
1893,BRO,DEF,A,U,1
1893,BSN,OFF,H,L,11
1893,BSN,OFF,H,R,37
1893,BSN,OFF,H,U,0
1893,BSN,OFF,A,L,5
1893,BSN,OFF,A,R,12
1893,BSN,OFF,A,U,0
1893,BSN,DEF,H,L,18
1893,BSN,DEF,H,R,22
1893,BSN,DEF,H,U,1
1893,BSN,DEF,A,L,7
1893,BSN,DEF,A,R,17
1893,BSN,DEF,A,U,1
1893,CHN,OFF,H,L,6
1893,CHN,OFF,H,R,13
1893,CHN,OFF,H,U,1
1893,CHN,OFF,A,L,1
1893,CHN,OFF,A,R,11
1893,CHN,OFF,A,U,0
1893,CHN,DEF,H,L,5
1893,CHN,DEF,H,R,10
1893,CHN,DEF,H,U,0
1893,CHN,DEF,A,L,3
1893,CHN,DEF,A,R,8
1893,CHN,DEF,A,U,0
1893,CIN,OFF,H,L,1
1893,CIN,OFF,H,R,16
1893,CIN,OFF,H,U,2
1893,CIN,OFF,A,L,2
1893,CIN,OFF,A,R,8
1893,CIN,OFF,A,U,0
1893,CIN,DEF,H,L,11
1893,CIN,DEF,H,R,9
1893,CIN,DEF,H,U,1
1893,CIN,DEF,A,L,4
1893,CIN,DEF,A,R,12
1893,CIN,DEF,A,U,1
1893,CL4,OFF,H,L,1
1893,CL4,OFF,H,R,9
1893,CL4,OFF,H,U,0
1893,CL4,OFF,A,L,8
1893,CL4,OFF,A,R,14
1893,CL4,OFF,A,U,0
1893,CL4,DEF,H,L,6
1893,CL4,DEF,H,R,3
1893,CL4,DEF,H,U,0
1893,CL4,DEF,A,L,10
1893,CL4,DEF,A,R,15
1893,CL4,DEF,A,U,1
1893,LS3,OFF,H,L,1
1893,LS3,OFF,H,R,2
1893,LS3,OFF,H,U,0
1893,LS3,OFF,A,L,6
1893,LS3,OFF,A,R,10
1893,LS3,OFF,A,U,0
1893,LS3,DEF,H,L,3
1893,LS3,DEF,H,R,11
1893,LS3,DEF,H,U,0
1893,LS3,DEF,A,L,15
1893,LS3,DEF,A,R,8
1893,LS3,DEF,A,U,1
1893,NY1,OFF,H,L,36
1893,NY1,OFF,H,R,11
1893,NY1,OFF,H,U,1
1893,NY1,OFF,A,L,9
1893,NY1,OFF,A,R,4
1893,NY1,OFF,A,U,0
1893,NY1,DEF,H,L,7
1893,NY1,DEF,H,R,12
1893,NY1,DEF,H,U,0
1893,NY1,DEF,A,L,10
1893,NY1,DEF,A,R,7
1893,NY1,DEF,A,U,0
1893,PHI,OFF,H,L,25
1893,PHI,OFF,H,R,20
1893,PHI,OFF,H,U,0
1893,PHI,OFF,A,L,14
1893,PHI,OFF,A,R,21
1893,PHI,OFF,A,U,0
1893,PHI,DEF,H,L,10
1893,PHI,DEF,H,R,2
1893,PHI,DEF,H,U,1
1893,PHI,DEF,A,L,10
1893,PHI,DEF,A,R,7
1893,PHI,DEF,A,U,0
1893,PIT,OFF,H,L,17
1893,PIT,OFF,H,R,8
1893,PIT,OFF,H,U,0
1893,PIT,OFF,A,L,9
1893,PIT,OFF,A,R,3
1893,PIT,OFF,A,U,0
1893,PIT,DEF,H,L,3
1893,PIT,DEF,H,R,5
1893,PIT,DEF,H,U,0
1893,PIT,DEF,A,L,6
1893,PIT,DEF,A,R,15
1893,PIT,DEF,A,U,0
1893,SLN,OFF,H,L,3
1893,SLN,OFF,H,R,3
1893,SLN,OFF,H,U,1
1893,SLN,OFF,A,L,1
1893,SLN,OFF,A,R,2
1893,SLN,OFF,A,U,0
1893,SLN,DEF,H,L,5
1893,SLN,DEF,H,R,9
1893,SLN,DEF,H,U,0
1893,SLN,DEF,A,L,12
1893,SLN,DEF,A,R,12
1893,SLN,DEF,A,U,0
1893,WSN,OFF,H,L,2
1893,WSN,OFF,H,R,6
1893,WSN,OFF,H,U,0
1893,WSN,OFF,A,L,7
1893,WSN,OFF,A,R,6
1893,WSN,OFF,A,U,2
1893,WSN,DEF,H,L,1
1893,WSN,DEF,H,R,6
1893,WSN,DEF,H,U,0
1893,WSN,DEF,A,L,22
1893,WSN,DEF,A,R,23
1893,WSN,DEF,A,U,2
1894,BLN,OFF,H,L,8
1894,BLN,OFF,H,R,5
1894,BLN,OFF,H,U,0
1894,BLN,OFF,A,L,12
1894,BLN,OFF,A,R,8
1894,BLN,OFF,A,U,0
1894,BLN,DEF,H,L,1
1894,BLN,DEF,H,R,8
1894,BLN,DEF,H,U,0
1894,BLN,DEF,A,L,6
1894,BLN,DEF,A,R,16
1894,BLN,DEF,A,U,0
1894,BRO,OFF,H,L,14
1894,BRO,OFF,H,R,8
1894,BRO,OFF,H,U,0
1894,BRO,OFF,A,L,11
1894,BRO,OFF,A,R,9
1894,BRO,OFF,A,U,0
1894,BRO,DEF,H,L,7
1894,BRO,DEF,H,R,8
1894,BRO,DEF,H,U,0
1894,BRO,DEF,A,L,11
1894,BRO,DEF,A,R,15
1894,BRO,DEF,A,U,0
1894,BSN,OFF,H,L,10
1894,BSN,OFF,H,R,67
1894,BSN,OFF,H,U,0
1894,BSN,OFF,A,L,5
1894,BSN,OFF,A,R,21
1894,BSN,OFF,A,U,0
1894,BSN,DEF,H,L,17
1894,BSN,DEF,H,R,53
1894,BSN,DEF,H,U,0
1894,BSN,DEF,A,L,13
1894,BSN,DEF,A,R,5
1894,BSN,DEF,A,U,1
1894,CHN,OFF,H,L,10
1894,CHN,OFF,H,R,16
1894,CHN,OFF,H,U,0
1894,CHN,OFF,A,L,13
1894,CHN,OFF,A,R,23
1894,CHN,OFF,A,U,3
1894,CHN,DEF,H,L,4
1894,CHN,DEF,H,R,9
1894,CHN,DEF,H,U,0
1894,CHN,DEF,A,L,9
1894,CHN,DEF,A,R,21
1894,CHN,DEF,A,U,0
1894,CIN,OFF,H,L,3
1894,CIN,OFF,H,R,40
1894,CIN,OFF,H,U,0
1894,CIN,OFF,A,L,2
1894,CIN,OFF,A,R,16
1894,CIN,OFF,A,U,0
1894,CIN,DEF,H,L,20
1894,CIN,DEF,H,R,24
1894,CIN,DEF,H,U,1
1894,CIN,DEF,A,L,19
1894,CIN,DEF,A,R,20
1894,CIN,DEF,A,U,1
1894,CL4,OFF,H,L,4
1894,CL4,OFF,H,R,4
1894,CL4,OFF,H,U,0
1894,CL4,OFF,A,L,6
1894,CL4,OFF,A,R,23
1894,CL4,OFF,A,U,0
1894,CL4,DEF,H,L,9
1894,CL4,DEF,H,R,9
1894,CL4,DEF,H,U,0
1894,CL4,DEF,A,L,10
1894,CL4,DEF,A,R,25
1894,CL4,DEF,A,U,1
1894,LS3,OFF,H,L,11
1894,LS3,OFF,H,R,4
1894,LS3,OFF,H,U,1
1894,LS3,OFF,A,L,11
1894,LS3,OFF,A,R,15
1894,LS3,OFF,A,U,0
1894,LS3,DEF,H,L,3
1894,LS3,DEF,H,R,3
1894,LS3,DEF,H,U,1
1894,LS3,DEF,A,L,11
1894,LS3,DEF,A,R,20
1894,LS3,DEF,A,U,1
1894,NY1,OFF,H,L,16
1894,NY1,OFF,H,R,13
1894,NY1,OFF,H,U,0
1894,NY1,OFF,A,L,10
1894,NY1,OFF,A,R,4
1894,NY1,OFF,A,U,0
1894,NY1,DEF,H,L,4
1894,NY1,DEF,H,R,14
1894,NY1,DEF,H,U,3
1894,NY1,DEF,A,L,8
1894,NY1,DEF,A,R,7
1894,NY1,DEF,A,U,1
1894,PHI,OFF,H,L,14
1894,PHI,OFF,H,R,11
1894,PHI,OFF,H,U,1
1894,PHI,OFF,A,L,7
1894,PHI,OFF,A,R,5
1894,PHI,OFF,A,U,2
1894,PHI,DEF,H,L,20
1894,PHI,DEF,H,R,11
1894,PHI,DEF,H,U,0
1894,PHI,DEF,A,L,11
1894,PHI,DEF,A,R,20
1894,PHI,DEF,A,U,0
1894,PIT,OFF,H,L,15
1894,PIT,OFF,H,R,11
1894,PIT,OFF,H,U,0
1894,PIT,OFF,A,L,7
1894,PIT,OFF,A,R,15
1894,PIT,OFF,A,U,0
1894,PIT,DEF,H,L,3
1894,PIT,DEF,H,R,8
1894,PIT,DEF,H,U,0
1894,PIT,DEF,A,L,12
1894,PIT,DEF,A,R,16
1894,PIT,DEF,A,U,0
1894,SLN,OFF,H,L,12
1894,SLN,OFF,H,R,18
1894,SLN,OFF,H,U,0
1894,SLN,OFF,A,L,9
1894,SLN,OFF,A,R,15
1894,SLN,OFF,A,U,0
1894,SLN,DEF,H,L,6
1894,SLN,DEF,H,R,9
1894,SLN,DEF,H,U,1
1894,SLN,DEF,A,L,8
1894,SLN,DEF,A,R,23
1894,SLN,DEF,A,U,1
1894,WSN,OFF,H,L,15
1894,WSN,OFF,H,R,16
1894,WSN,OFF,H,U,4
1894,WSN,OFF,A,L,10
1894,WSN,OFF,A,R,13
1894,WSN,OFF,A,U,1
1894,WSN,DEF,H,L,9
1894,WSN,DEF,H,R,11
1894,WSN,DEF,H,U,0
1894,WSN,DEF,A,L,14
1894,WSN,DEF,A,R,25
1894,WSN,DEF,A,U,0
1895,BLN,OFF,H,L,3
1895,BLN,OFF,H,R,7
