PlayerId,WAR,RA9-WAR,aWAR
1303,65.39070715941489,70.43955525755882,67.91513121
1010326,52.564222633838654,69.05244294553995,60.80833279
1011008,64.74944955,69.01515214145184,66.88230085
1001158,36.876636748202145,68.29361616726965,52.58512646
1003516,59.345158860087395,68.21481526643038,63.77998706
1003889,53.879698395729065,68.17032188177109,61.02501014
1013054,54.764733262360096,67.69826006144285,61.23149666
404,66.52266414,67.32919520139694,66.92592967
1009535,59.67960621416569,66.94296395033598,63.31128508
1002682,50.464852541685104,66.80853067338467,58.63669161
1014309,58.47130066156387,66.74821349233389,62.60975708
1002026,33.10759684443474,66.21030247211456,49.65894966
1013342,60.13913734536618,66.04452871903777,63.09183303
1003660,61.79178740829229,65.56153218820691,63.6766598
1008527,40.38724863529205,64.59735012054443,52.49229938
921,48.95218773232773,64.23150083236396,56.59184428
1006943,44.81693897396326,64.11959475278854,54.46826686
1001634,46.35493051446974,63.16246557235718,54.75869804
1010852,68.21650266,63.02469986304641,65.62060126
1007103,62.61816488392651,62.072729136794806,62.34544701
1002236,47.32344055175781,61.778926342725754,54.55118345
4972,51.64866268634796,61.76027211,56.7044674
840,68.16308997943997,61.37085923552513,64.76697461
1012532,43.84656759444624,61.19249284174293,52.51953022
1680,55.98248965915991,61.02907225873787,58.50578096
1012818,58.54960349667817,61.00180322676897,59.77570336
1013467,59.991067215800285,60.67219626903534,60.33163174
1001421,46.557117376476526,60.32518731802702,53.44115235
1007124,54.54268796555698,60.05863903462887,57.3006635
1000041,49.95661795698106,59.89452901436016,54.92557349
1005038,46.34087577322498,59.89115923643112,53.1160175
225,52.28270532,59.87823706865311,56.0804712
1011355,55.25060008466244,59.83371018990874,57.54215514
1006115,47.943007139489055,59.57488401327282,53.75894558
1010487,47.50233060121536,59.56242259219289,53.5323766
1002602,44.23851271532476,58.82024897634983,51.52938085
1006660,70.89774919115007,57.80275734513998,64.35025327
1008161,49.14664033,57.62021384201944,53.38342709
1091,47.96244889078662,57.53563469462097,52.74904179
1011918,39.76467603445053,57.46670774370432,48.61569189
384,56.86757184937596,57.439707681536674,57.15363977
3,50.835567963309586,57.39323294349015,54.11440045
1004821,33.909608379006386,56.70624753087759,45.30792795
1009211,55.84506370872259,56.45067788474262,56.1478708
1006885,44.99207499856129,56.10948104225099,50.55077802
1013820,49.01636528968811,55.83398153632879,52.42517341
4772,54.01618263497949,55.355827778577805,54.68600521
855,58.29841338656843,55.21818112395704,56.75829726
1010605,60.42789097875357,55.21174931526184,57.81982015
1010850,27.081490144133568,54.90830960869789,40.99489988
571,52.6220377,54.84630965068936,53.73417367
1013583,36.52648787619546,54.84280739258975,45.68464763
1001094,49.16877646371722,54.64477348327637,51.90677497
1008313,36.070357739925385,54.642061203718185,45.35620947
1006199,37.249881356954575,54.62403294444084,45.93695715
755,45.58908839523792,54.608955550938845,50.09902197
1007843,37.75838895794004,54.357353396713734,46.05787118
1013897,26.493654049932957,54.27384491,40.38374948
4930,46.21996821463108,54.18137268722057,50.20067045
1011825,33.62418610043824,53.99973076581955,43.81195843
1011138,49.80649154167622,53.99223281349987,51.89936218
1006304,53.93794825673103,53.88984386250377,53.91389606
1009989,43.83464718610048,53.72478789,48.77971754
1006630,33.94433045387268,53.70245075,43.8233906
844,39.08303011953831,53.47672852873802,46.27987932
1007712,64.57588458992541,53.29684884287417,58.93636672
1013637,36.10478962212801,53.11587151885033,44.61033057
1007470,33.08473700284958,52.71253460645676,42.8986358
1007517,32.196955531835556,52.487493962049484,42.34222475
375,50.98140166513622,52.378689754754305,51.68004571
1008234,54.229916824027896,52.168755918741226,53.19933637
1009546,55.30553770321421,52.11210320191458,53.70882045
1005124,49.29191794199869,51.91594698186964,50.60393246
1005741,47.99772286042571,51.79931049793959,49.89851668
1005339,46.87191401422024,51.70243360102177,49.28717381
1010161,46.896730702370405,51.49300668016076,49.19486869
2233,47.611404011026025,51.20615255145822,49.40877828
1004355,61.13761408627033,51.001108415424824,56.06936125
1004338,43.13260905444622,50.47277510166168,46.80269208
1013196,47.090176455210894,50.45206154882908,48.771119
1004852,56.71943662688136,50.36148361116648,53.54046012
1013435,42.75875624269247,50.08654995635152,46.4226531
1000827,47.400231659412384,50.068965278565884,48.73459847
1005061,51.47607159614563,49.940884321928024,50.70847796
1009204,29.689720034599304,49.91114556789398,39.8004328
1013203,41.73019154369831,49.838582353666425,45.78438695
1003224,61.35335458815098,49.46736568212509,55.41036014
1007533,51.83710780739784,49.25686202198267,50.54698491
1011188,39.53964402154088,48.98288253322244,44.26126328
1013864,33.24303197860718,48.913983047008514,41.07850751
1004122,32.75309907644987,48.789383590221405,40.77124133
1011980,54.52173112332821,48.764817701652646,51.64327441
1012547,36.35697922389954,48.69789770245552,42.52743846
1005205,39.365523874759674,48.65521187707782,44.01036788
1006235,42.942300356924534,48.45365858078003,45.69797947
1010213,37.45292291045189,48.45097275078297,42.95194783
1013750,38.92792301811278,47.73635530099273,43.33213916
1001383,32.43900742381811,47.607610523700714,40.02330897
1001375,35.47469422221184,47.418711967766285,41.44670309
10603,47.57587947882712,47.32254958152771,47.44921453
1277,42.540122714824975,47.320449001621455,44.93028586
1009878,38.932334581855685,47.004941595718265,42.96863809
1507,43.23666764423251,46.88382576406002,45.0602467
1000122,34.871389577165246,46.61827481165528,40.74483219
1003607,34.861641973257065,46.48968331515789,40.67566264
1004010,38.227204244583845,46.42325856536627,42.3252314
1011281,32.19704723358154,46.091318011283875,39.14418262
1007323,49.17540398566052,46.04835442546755,47.61187921
1003106,40.38156770914793,45.95185688138008,43.1667123
1012822,36.38044092571363,45.92659627273679,41.1535186
1636,48.23640683386475,45.73314336175099,46.9847751
1010287,42.22663724422455,45.62844505906105,43.92754115
1013384,41.359381064772606,45.57975400239229,43.46956753
1001909,41.62282214965671,45.57914076466113,43.60098146
1005209,35.65972827002406,45.54099678248167,40.60036253
1002179,40.40120130777359,45.505002431571484,42.95310187
1008655,33.55306626111269,45.364743642508984,39.45890495
1011174,26.134270068258047,45.040764063596725,35.58751707
748,38.66495326627046,45.02600063383579,41.84547695
1008799,34.19226538389921,44.88705615699291,39.53966077
1002618,27.21976570226252,44.85964992642403,36.03970781
1012579,33.96036107093096,44.837172377854586,39.39876672
1002872,22.232660114765167,44.51871061325073,33.37568536
1002884,31.305189073085785,44.458989679813385,37.88208938
1008632,35.093069925904274,44.40348964929581,39.74827979
3184,42.527705911546946,44.30748723074794,43.41759657
1051,43.71534086018801,44.25761978328228,43.98648032
13125,43.88804042339325,44.06251049041748,43.97527546
1007748,30.992673575878143,43.948777973651886,37.47072577
1006589,38.98539466783404,43.93698002770543,41.46118735
1006050,24.44843536056578,43.51963565964252,33.98403551
883,36.54532729,43.17916798591614,39.86224764
1010264,26.997834575828165,43.15595006942749,35.07689232
1002853,40.551372843561694,43.08435681462288,41.81786483
6893,31.742343232035637,43.05995880253613,37.40115102
10954,42.63647019863129,42.84042489528656,42.73844755
1003393,32.577329497784376,42.70182526484132,37.63957738
801,53.67121632583439,42.631828693673015,48.15152251
1013266,44.623658403754234,42.39988883212209,43.51177362
1013615,24.945242315530777,42.12323661893606,33.53423947
1008476,48.53075659868773,41.95899964682758,45.24487812
1010046,46.57406612485647,41.795014560222626,44.18454034
1008341,25.013366401195526,41.714149713516235,33.36375806
106,46.539066983386874,41.57540123909712,44.05723411
1006005,40.44939863868058,41.327343836426735,40.88837124
1004505,40.063400994986296,41.19928649440408,40.63134374
1003282,32.63169699162245,41.173808202147484,36.9027526
1003317,30.754460783675313,41.171587869524956,35.96302433
1014405,31.523160560056567,41.148299127817154,36.33572984
1292,37.92455272562802,41.02321175299585,39.47388224
1010860,27.394165605306625,40.97615683078766,34.18516122
1011648,22.39874690771103,40.84709960222244,31.62292325
1011122,29.277850051876158,40.423905074596405,34.85087756
1004894,31.138024132698774,40.413768865168095,35.7758965
1002122,29.73282407410443,40.31914235651493,35.02598322
1002598,32.949073269963264,40.17762842774391,36.56335085
1005573,33.429634392261505,40.14529906,36.78746672
4235,30.37882210314274,39.98309722542763,35.18095966
1002996,35.88689579023048,39.93963335361332,37.91326457
1007447,34.981020860373974,39.931038066744804,37.45602946
1010853,51.70929719135165,39.821457349462435,45.76537727
1009529,35.94166874885559,39.80954301,37.87560588
1011385,29.89571275562048,39.67369621992111,34.78470449
1003043,32.98391680419445,39.66995018720627,36.3269335
1013215,25.059576933272183,39.58361129555851,32.32159411
1013866,39.979969546198845,39.546740017831326,39.76335478
1008125,45.28596211,39.38868084549904,42.33732148
1010039,51.968798369169235,39.35843586921692,45.66361712
1004266,22.79885742533952,39.25241629779339,31.02563686
1007532,31.577612817287445,39.09392538666725,35.3357691
1013945,27.27461349964142,39.00114198,33.13787774
1007468,32.431289322674274,38.85398364812136,35.64263649
1001911,38.86115748179145,38.711013900116086,38.78608569
1008246,44.85622627288103,38.68220303300768,41.76921465
1757,40.42914328724146,38.67890577763319,39.55402453
1013327,40.93266664,38.45932552218437,39.69599608
1009857,41.15100907534361,38.412198066711426,39.78160357
1005989,37.152817986905575,38.33527007885277,37.74404403
1007968,23.98918902128935,38.29890742152929,31.14404822
1013908,47.48583948612213,38.25789508968592,42.87186729
305,30.86549024283886,38.14567632600665,34.50558328
1004556,32.07087883353233,38.00104546640068,35.03596215
1014248,36.94263197272085,37.90590318106115,37.42426758
1012926,38.30387494713068,37.81199553236365,38.05793524
1008705,39.945255145430565,37.53666312992573,38.74095914
1077,32.32178767863661,37.53170634061098,34.92674701
1005517,34.664819955825806,37.525123596191406,36.09497178
944,30.188098697923124,37.51787790283561,33.8529883
1005186,27.45600446779281,37.5173457,32.48667508
219,27.327324089128524,37.44292685203254,32.38512547
1013116,21.824086137115955,37.382178792729974,29.60313246
1009485,27.81106818281114,37.37703016400337,32.59404917
1003473,33.41139974887483,37.302041788585484,35.35672077
1007808,30.249237099196762,37.27048468589783,33.75986089
1011259,39.53475320711732,37.13108539581299,38.3329193
1007364,33.918749913573265,37.01075930520892,35.46475461
1002133,24.09373078867793,36.82040770351887,30.45706925
1008039,32.888899743556976,36.73833638429642,34.81361806
1002820,27.287179611623287,36.72098943591118,32.00408452
1006836,21.05831602215767,36.702781945466995,28.88054898
1002130,41.259121138602495,36.55238778889179,38.90575446
349,38.756272894795984,36.54743417352438,37.65185353
510,36.29802702181041,36.527372151613235,36.41269959
1003344,32.76535808108747,36.51602040976286,34.64068925
199,39.424962263554335,36.49340469762683,37.95918348
1144,36.19134093634784,36.46728132478893,36.32931113
1001307,22.847891807556152,36.44367592036724,29.64578386
1005638,29.59996986,36.30351108312607,32.95174047
1010017,31.37534797,36.29960024356842,33.83747411
13074,34.442347183823586,36.242314621806145,35.3423309
1005115,38.63465140759945,36.19703773,37.41584457
1009103,25.724656090140343,36.05483630858362,30.8897462
1001754,29.78464069031179,36.04084708355367,32.91274389
1010887,35.337578443810344,36.01574102602899,35.67665973
5524,32.23510891199112,35.98603793978691,34.11057343
1003011,38.89807815477252,35.97922122478485,37.43864969
1004133,37.218054516240954,35.963368782773614,36.59071165
1006222,35.82608587946743,35.76498815789819,35.79553702
1009582,28.795443716924638,35.747765973210335,32.27160485
1009302,32.814706853590906,35.600821904838085,34.20776438
512,42.50321239174809,35.482591861858964,38.99290213
2429,38.252295539015904,35.45368680357933,36.85299117
1000210,44.80932264,35.44609597325325,40.12770931
1003336,28.590708478353918,35.36181648820639,31.97626248
7059,32.27052108570933,35.250225216150284,33.76037315
1013501,29.238686016760767,35.19827536,32.21848069
1014155,44.912743526510894,35.131036810576916,40.02189017
1001166,21.07533586025238,34.97418010234833,28.02475798
1012879,23.907390624284744,34.86241057515144,29.3849006
1000277,29.094303409568965,34.84664090722799,31.97047216
1003288,31.103107408504002,34.84560654684901,32.97435698
1009616,26.14085815101862,34.64707787334919,30.39396801
1008473,33.62818104028702,34.56218058615923,34.09518081
1003707,29.586505204439163,34.41640821099281,32.00145671
1011307,43.61708325147629,34.330281391739845,38.97368232
1004001,28.930011549033225,34.31892182736192,31.62446669
1001637,16.359643533825874,34.09760111570358,25.22862232
1007156,23.290071487426758,34.06659312546253,28.67833231
1000150,29.39169277343899,34.03530617058277,31.71349947
1010423,32.68644783645868,33.96726696938276,33.3268574
4732,28.056320905685425,33.891982547938824,30.97415173
145,23.652686381479725,33.85050502233207,28.7515957
7448,32.16609737277031,33.79434895515442,32.98022316
1008100,22.249919538618997,33.72065590322018,27.98528772
1007325,28.678007878363132,33.47132708877325,31.07466748
1007492,33.07051025144756,33.46298386203125,33.26674706
1001662,29.32933541201055,33.42241138406098,31.3758734
1131,37.54145374894142,33.415967650711536,35.4787107
1011804,28.829722796566784,33.41051745414734,31.12012013
1005184,39.67773896455765,33.40260963141918,36.5401743
3200,27.95316855981946,33.33624361734837,30.64470609
1014433,24.83398586511612,33.297250151634216,29.06561801
1003880,35.53235620073974,33.20523788407445,34.36879704
40,21.565201118588448,33.19209931790829,27.37865022
1006025,28.69216018402949,33.18617382645607,30.93916701
10131,36.59587395330891,33.17453868687153,34.88520632
1692,29.64226571843028,33.042051458731294,31.34215859
1013391,37.288326241541654,32.96242508292198,35.12537566
282,34.698455426841974,32.944760066922754,33.82160775
1005303,31.88830236531794,32.77797341346741,32.33313789
1003993,28.546504203230143,32.734132289886475,30.64031825
1010406,29.71213012910448,32.714960323646665,31.21354523
12768,30.42936421185732,32.65939122438431,31.54437772
1013134,27.205278808251023,32.52531112730503,29.86529497
1014116,27.768475614488125,32.44866585731506,30.10857074
1001111,30.988166633993387,32.431776355952024,31.70997149
1011931,30.93387421965599,32.3716452,31.65275971
1001752,23.37063990160823,32.23442627303302,27.80253309
1116,34.02743967529386,32.22225359454751,33.12484663
1007531,32.87467651674524,32.151806101668626,32.51324131
1011869,26.65883955731988,32.018071291735396,29.33845542
1010880,26.21442139148712,31.90734338760376,29.06088239
2520,31.83754533447791,31.879355248063803,31.85845029
1007410,32.47844563052058,31.706435933709145,32.09244078
1009321,29.867255076766014,31.671084074652754,30.76916958
1012519,27.370084749534726,31.61948201060295,29.49478338
1011422,32.630597557872534,31.57003404945135,32.1003158
1006910,29.780639059841633,31.561927235219628,30.67128315
1009029,23.6959005,31.560835048556328,27.62836778
1006904,29.636385768651962,31.518559634685516,30.5774727
1014224,26.19120175903663,31.51817485690117,28.85468831
1012824,37.391039276495576,31.457965556997806,34.42450242
1006169,25.451551139354706,31.398081,28.42481607
1190,22.135249049402773,31.31120141223073,26.72322523
1010228,32.62246931903064,31.203706044703722,31.91308768
1009910,23.984089449048042,31.16522189974785,27.57465567
833,26.52503460436128,31.14301787316799,28.83402624
12049,25.19111488573253,31.085794299840927,28.13845459
430,27.807177733629942,31.08326342701912,29.44522058
1013350,24.78039639443159,30.951328448951244,27.86586242
179,44.267894813325256,30.91231782734394,37.59010632
1013738,15.741763290483505,30.709281146526337,23.22552222
11423,34.20994956791401,30.61189638916403,32.41092298
1012734,33.150443186052144,30.584677565842867,31.86756038
1004234,26.078978918492794,30.449898132123053,28.26443853
1010646,32.00858872034587,30.40507894102484,31.20683383
1002583,16.574807957513258,30.361099265050143,23.46795361
1011951,33.04836124740541,30.33002906292677,31.68919516
1009665,34.900416031479836,30.297650188207626,32.59903311
1006097,27.737286059185863,30.187059953808784,28.96217301
578,23.98242113762535,30.130283218808472,27.05635218
1011684,21.203547835350037,30.11052179336548,25.65703481
76,31.323949489742517,30.075846640393138,30.69989807
1000789,30.264293173328042,30.071315124630928,30.16780415
1163,27.07691378891468,29.981448724865913,28.52918126
1003210,27.946250651031733,29.972553551197052,28.9594021
1000566,27.202864810824394,29.890700072050095,28.54678244
1006132,34.312955774366856,29.874312952160835,32.09363436
1010773,38.01299258507788,29.872191096656024,33.94259184
1011291,21.93584005534649,29.811759192496538,25.87379962
1004770,25.562625035643578,29.753203094005585,27.65791406
1000484,27.700099041685462,29.716510385274887,28.70830471
1005136,28.910980898421258,29.672112967818975,29.29154693
1003249,22.43119978904724,29.60009929537773,26.01564954
1003450,28.540272229118273,29.590569838881493,29.06542103
1001348,18.119544193148613,29.570626258850098,23.84508523
16149,33.86014008522034,29.567636519670486,31.7138883
1000411,22.994877876713872,29.46441015601158,26.22964402
1006358,27.174958005547523,29.44322545826435,28.30909173
1003395,27.03949875384569,29.439801648259163,28.2396502
441,24.171915393322706,29.422138817608356,26.79702711
1001832,25.92903922498226,29.402245432138443,27.66564233
1011763,17.42175517603755,29.390396654605865,23.40607592
898,19.870174013078213,29.297027942724526,24.58360098
3284,31.24263331387192,29.25493450090289,30.24878391
1012691,31.865836606360972,29.21698597073555,30.54141129
1009883,29.077864035964012,29.214619919657707,29.14624198
1008724,26.168042473495007,29.166461965069175,27.66725222
1010702,25.849528435617685,29.156098075211048,27.50281326
1012936,17.61523312330246,29.060870826244354,23.33805197
1010572,25.536844223737717,29.010206952691078,27.27352559
1007904,25.247753329575062,28.94102472893428,27.09438903
1011373,24.24743914604187,28.838271468877792,26.54285531
976,27.17217480414547,28.778207569295773,27.97519119
1011284,30.82623908855021,28.762300241738558,29.79426967
1005827,23.832944544032216,28.737372891511768,26.28515872
1003373,31.02077331393957,28.664922133088112,29.84284772
1035,25.93926265090704,28.558649078011513,27.24895586
1013252,23.081296533346176,28.518402069807053,25.7998493
1008310,36.26576772984117,28.49610112607479,32.38093443
1008044,24.822704792022705,28.467082738876343,26.64489377
1005150,16.940346892923117,28.455139125697315,22.69774301
1000516,30.848842578474432,28.412461442872882,29.63065201
1004051,27.434084981679916,28.352934181690216,27.89350958
67,28.350681885611266,28.34024061448872,28.34546125
1005080,17.524937756359577,28.338110242038965,22.931524
1008603,20.085223084082827,28.213621211238205,24.14942215
710,32.96247872710228,28.158662796020508,30.56057076
1007494,17.061228200793266,28.149465784430504,22.60534699
1004223,20.841132290661335,28.12989914417267,24.48551572
1012175,26.59516165778041,28.003128737211227,27.2991452
1006922,22.517588526010513,27.997887834906578,25.25773818
1005374,20.579537590034306,27.91995392832905,24.24974576
1001866,23.276607863605022,27.725624039769173,25.50111595
1009122,34.71951150230598,27.69587045442313,31.20769098
1012346,31.377478781039827,27.67546873446554,29.52647376
1012389,27.080279052257538,27.671574026346207,27.37592654
10310,31.787700086832047,27.660965494811535,29.72433279
1193,21.77007059752941,27.643767289817333,24.70691894
1014174,35.855829345062375,27.56008936278522,31.70795935
1004443,31.416303351987153,27.479062736034393,29.44768304
1005799,26.683730341494083,27.43466056138277,27.05919545
1003708,33.10389098525047,27.378816783428192,30.24135388
1012289,24.254188492894173,27.375239297747612,25.8147139
137,29.724824503064156,27.370803758502007,28.54781413
1014071,26.110240194946527,27.199706681072712,26.65497344
1006505,26.25232645869255,27.148004960268736,26.70016571
1122,19.523701202124357,27.11184469680302,23.31777295
1000606,21.040814127773046,26.996080907061696,24.01844752
75,28.69700068142265,26.83296083472669,27.76498076
978,21.57607530988753,26.784645430743694,24.18036037
397,30.900734713301063,26.78416422754526,28.84244947
1451,32.14544618502259,26.68117340002209,29.41330979
1004233,23.03228967823088,26.590887441299856,24.81158856
287,36.928659688681364,26.58195261,31.75530615
1002315,25.65413574501872,26.563140131533146,26.10863794
1172,28.945169150829315,26.478997439146042,27.71208329
304,23.88763926178217,26.42072980850935,25.15418454
1012996,20.716798722743988,26.381149366497993,23.54897404
1010913,32.36145054548979,26.32279572635889,29.34212314
1003987,18.385990142822266,26.298232913017273,22.34211153
1007448,18.450039147399366,26.26194105669856,22.3559901
1005817,14.920379245653749,26.2386397,20.57950948
1012306,24.188498105853796,26.224675729870796,25.20658692
232,21.609967718832195,26.20159888267517,23.9057833
517,27.861136615276337,26.182926021516323,27.02203132
862,27.13731089606881,26.148562591522932,26.64293674
1004952,12.993545548990369,26.107192911207676,19.55036923
14107,30.836919453227893,26.097474915906787,28.46719718
1007589,12.581676885485649,26.080608889460564,19.33114289
1010622,14.513440703507513,26.008590936660767,20.26101582
1005134,17.741914212703705,25.97626182436943,21.85908802
1014073,24.209671944379807,25.97158481553197,25.09062838
1283,21.492889494635165,25.853931779041886,23.67341064
1003747,30.59485779,25.839895294979215,28.21737654
1011768,21.98278197646141,25.752233110368252,23.86750754
1004808,17.70757105946541,25.70016933977604,21.7038702
1005162,26.319953590631485,25.657914735376835,25.98893416
666,27.264307349920273,25.595585886389017,26.42994662
1009048,31.902356691658497,25.584358900785446,28.7433578
1010111,16.06662878394127,25.58062893152237,20.82362886
1011691,28.57718032039702,25.526951048523188,27.05206568
1298,27.93953502178192,25.49268601089716,26.71611052
7410,21.68477773759514,25.483488406985998,23.58413307
1012905,14.559543929062784,25.470414966344833,20.01497945
1245,18.533288939506747,25.470073353499174,22.00168115
1012524,20.944815304130316,25.46566480398178,23.20524005
1004818,30.971247688052244,25.459414805751294,28.21533125
13543,21.360007286071777,25.410365879535675,23.38518658
1001007,18.171226616948843,25.385678470833227,21.77845254
1010835,24.118217115756124,25.361832655966282,24.74002489
1011327,12.398455165326595,25.330941021442413,18.86469809
1012084,29.32083869818598,25.32965961098671,27.32524915
1009724,24.516977593302727,25.30538482964039,24.91118121
1010688,37.61941510438919,25.27243137359619,31.44592324
34,29.084331654012203,25.165705788880587,27.12501872
1008546,24.33976857236121,25.121250861615408,24.73050972
1000857,26.299125775694847,25.108109176158905,25.70361748
1009217,19.189371287822723,25.10738092660904,22.14837611
279,30.560304609127343,25.057017900049686,27.80866125
1003913,30.38989196717739,25.048960655927658,27.71942631
1012139,21.090076614171267,25.036894135177135,23.06348537
1004649,32.33825457468629,24.97842998802662,28.65834228
1009897,28.282339170575142,24.97352236509323,26.62793077
1006238,23.421778209507465,24.938229963183403,24.18000409
1005899,13.030680730938911,24.864662885665894,18.94767181
1010227,32.73161059524864,24.815934471786022,28.77377253
1003390,30.05688453093171,24.65763219166547,27.35725836
1007724,29.329349578358233,24.635202515870333,26.98227605
1002255,28.66617666,24.61467779800296,26.64042723
633,20.777894182596356,24.60880846134387,22.69335132
1012941,31.26763071,24.59303835965693,27.93033453
874,16.11023201048374,24.586566999554634,20.34839951
1001212,27.580962447449565,24.555984891951084,26.06847367
1008420,18.241541747935116,24.546761140227318,21.39415144
1008193,22.191944176796824,24.545031659596134,23.36848792
1000414,20.023453454952687,24.510139310732484,22.26679638
1642,16.254617342259735,24.431330436840653,20.34297389
1010246,18.705037251114845,24.41940012574196,21.56221869
1013225,13.188646046444774,24.375834442675114,18.78224024
739,23.99488403275609,24.341241892427206,24.16806296
1013508,13.83399959281087,24.321597039699554,19.07779832
1001013,24.867439556866884,24.282633364200592,24.57503646
3374,29.01727232336998,24.260858193505555,26.63906526
1007031,23.907873099669814,24.20619359239936,24.05703335
1005649,20.59225805103779,24.191399931907654,22.39182899
1005022,15.811754491180182,24.16213756799698,19.98694603
1012409,20.86030405946076,24.144614460412413,22.50245926
1012007,32.60182162374258,24.11988629773259,28.36085396
1001288,19.206510186195374,24.118040323257446,21.66227525
8779,20.207362913526595,24.111338049173355,22.15935048
823,19.46786943823099,24.093152133747935,21.78051079
1008454,20.480775840580463,24.091684371232986,22.28623011
1310,29.29987428500317,24.069996539503336,26.68493541
1001432,22.837795961648226,24.05246312916279,23.44512955
1009756,23.534965708851814,24.041454147547483,23.78820993
1006908,10.977009512484074,24.022998824715614,17.50000417
5705,27.49414126900956,23.98161232471466,25.7378768
4676,29.344526667147875,23.980878496542573,26.66270258
1014304,24.404172759037465,23.975007209926844,24.18958998
1014410,25.06304231286049,23.972355518868426,24.51769892
1008714,26.18267016299069,23.94189102575183,25.06228059
1008682,18.724992021918297,23.930290423333645,21.32764122
1002462,19.249948859214783,23.895141124725342,21.57254499
1010382,19.213711550459266,23.88782580010593,21.55076868
12703,21.688285514712334,23.881292447447777,22.78478898
1002428,29.27288982272148,23.87994109466672,26.57641546
1002036,17.557415813207626,23.867807269096375,20.71261154
1012743,19.204659923911095,23.866035625338554,21.53534777
1000266,18.977743777621072,23.847203323617578,21.41247355
1010074,20.165955990552902,23.804305342957377,21.98513067
1003345,26.244923225603998,23.77544765174389,25.01018544
6632,27.39704353362322,23.758583183400333,25.57781336
1006590,24.066443637013435,23.697495445609093,23.88196954
750,19.315987936221063,23.664629593491554,21.49030876
1005333,31.243633408797905,23.617055815644562,27.43034461
6655,21.318216163665056,23.53092990629375,22.42457303
1003816,21.40200002491474,23.465599969029427,22.4338
1001961,25.202164249494672,23.457647033035755,24.32990564
14444,20.091231156140566,23.42127499729395,21.75625308
1013911,24.080197953269817,23.420146595686674,23.75017227
1009250,24.898317605257034,23.41084511578083,24.15458136
1003754,28.619106214493513,23.38689112663269,26.00299867
1003633,20.73713682964444,23.326807379722595,22.0319721
6797,13.222572299651802,23.32186258584261,18.27221744
1003475,22.76768503850326,23.22907106927596,22.99837805
13431,24.038313947618008,23.218991927802563,23.62865294
574,32.606079787015915,23.187099654693156,27.89658972
1012205,23.562899362295866,23.185305699706078,23.37410253
1005141,19.878453045152128,23.147416926920414,21.51293499
1011585,22.744431191124022,23.084273260086775,22.91435223
1012218,30.15247136176913,23.044677704572678,26.59857453
1011819,19.85359998047352,22.985486328601837,21.41954315
1000366,23.125693917274475,22.972540348768234,23.04911713
1005088,26.93646928202361,22.963150206953287,24.94980974
