PlayerId,WAR
1011327,167.01791091971018
1109,164.44815143782876
1008315,149.8534987301992
1002378,149.0766658
1013485,138.09264818706748
1000001,136.30790670669586
1012309,130.19791456804478
1014040,129.76739534041502
1006030,129.13919934548503
1009405,126.3664401716049
1002451,120.14363849052256
1004598,115.92121165617151
1274,113.71182995267995
1008082,112.29315479377183
1009904,110.1199930363565
1011586,106.51500144150191
194,106.33818497180079
1011066,103.9626062766263
1007259,102.16675352470493
1004285,101.40438416657432
1009179,98.82870025097236
1008236,96.10753120823325
1014326,94.82557956791317
1010978,92.50513533691506
1000272,91.24406479401128
1006678,88.93801586613606
1177,88.75014110017334
1001124,88.34029252671105
1002537,86.21933175308337
10155,85.10840351307789
1001400,84.61742584167827
1003049,84.59697118605129
97,84.58381323182606
639,83.81097883
1003311,82.64758269130067
1002340,80.63751944112295
547,80.20783582792411
1011217,80.15772531622436
1011055,80.15720572
1001486,79.49966708084966
1004596,78.61641753460961
327,77.72160017
1002924,77.54936594657823
1000826,74.82315750516085
1013597,74.82007535667131
1004364,74.75913167304059
1003155,73.70008238163541
826,73.07636552
1002280,72.81970447657173
1006308,72.74612263898739
1000284,72.58324617619176
1013377,72.37632646370184
1001942,72.32184474001107
255,72.06003198
1009386,72.00835254232067
1002748,71.09188250970556
1011447,70.93503435239593
1005270,70.31041634612914
1266,69.98559426128439
970,69.85376209602849
1011978,69.40702688764041
1002015,69.40049251256477
1005033,69.16656534744628
409,69.06698783558181
1275,69.02408454890775
455,68.71593109012414
1005590,68.56453972973586
1004101,68.34318885
1009014,68.12664783747346
1013846,68.07006816640866
589,67.76430309
1744,67.76413370883415
1009040,67.67359748939063
1012186,67.61397227488246
1008423,67.36584533613635
335,67.04918537
96,66.97972985
1002796,66.59918737
1001682,66.55989570613397
1014396,66.45227308307774
210,66.37422783807698
1406,66.37222264450637
1008559,66.34441531336917
1006905,66.08324128
549,65.77694762961059
1009517,65.7283788
1086,65.52833622986735
1003865,65.08482253010511
1005166,64.99866261345743
1012201,64.56656471276771
1153,64.48948872
1001234,64.37169871684334
1004893,64.09591297492689
1013157,63.71557789869664
1000898,63.67822410279352
860,63.64021435512977
1012230,63.52669176573232
1007965,63.410824056807826
1000512,63.26700977617158
1013828,63.04593744705723
1012426,62.90940126378877
1008675,62.749474542860455
893,62.47602649975559
246,62.41751563760232
1013542,62.368569801307046
1013133,62.33628185020123
114,62.12947412062394
1010694,62.012585065410775
1000799,61.719041955489914
1679,61.64604128358228
1000137,61.264651640134396
1010776,61.242756492078314
1000754,61.242017670989455
1003864,61.16100794066145
1011411,60.94805723074078
1004996,60.641135854847924
1006301,60.43508679476631
1013975,60.40006601690753
1004874,60.36661651338648
1000453,60.13646605204204
1001944,60.110564218989055
302,60.10953391349689
1004757,60.07063422307125
1014127,59.907856242346384
945,59.76871519707727
1003091,59.537514408226244
1005706,59.408876860780346
1010188,58.905015370457875
13611,58.471730200196006
5361,58.34632282192766
4314,58.27591934075872
3269,58.12699417083488
1101,57.69428247655738
9166,57.603546021875346
1000335,57.439643217665875
9218,57.43189627672976
1093,57.26261797251314
1011070,57.23153705113423
1012927,57.17887335552462
1001157,57.14229791
1006428,56.88635841022445
293,56.869977201510295
854,56.69633956423227
1011843,56.67656454021518
1000505,56.24831004894628
1003271,56.10699234
1004158,56.03832735634023
1119,56.03418574705626
548,55.900334523528805
1005183,55.86321030878333
1006747,55.698067761078875
7007,55.56053526063502
1002108,55.55430421574334
1013075,55.46433186670496
55,55.18512570572145
1005692,55.13464135559951
1006776,54.93721034776135
4616,54.92364036392461
1012586,54.91912615466282
432,54.88925522115665
9368,54.837582411731425
990,54.82025571224513
1001283,54.81956953162823
1002043,54.61694866107851
778,54.524640102587455
1008719,54.510214303626896
4810,54.460392191572325
1011986,54.17862458162389
1003088,53.722664805732705
1005458,53.698657260122715
1003355,53.046916399184234
1857,53.00025418899739
1002914,52.94476071422531
1014313,52.783605249027616
5417,52.63206210714186
1002455,52.50857896745137
1006002,52.36953355767494
9847,52.10518954545077
1009839,52.10424610428053
1007428,52.06870095758314
1012021,52.060138238251724
1007518,52.04796758491466
1002318,51.95985802824145
1003346,51.631974613569916
1012060,51.358855563416014
3787,51.24670473243437
745,50.97100658952389
1002841,50.83041863251253
1010897,50.76848374956247
1008984,50.75116352535453
1010900,50.67760504666163
1002288,50.63013951642381
1002384,50.62141703041294
1070,50.62010128608727
1005078,50.464237957903904
1003733,50.41921170867007
1002103,50.33810249842845
11493,50.224482262603686
1007422,50.122426531108964
1002100,49.861882918868126
818,49.79222739225682
1011247,49.68812220393642
971,49.64194898657414
1003467,49.62237170173196
1000503,49.33093729270188
1007093,49.33019531295237
1873,49.32856054153764
1002404,49.187104146550084
1007872,49.18118060636138
1000278,49.090178057451936
1003876,48.966017743281746
1008542,48.936624451925965
1003451,48.35901836
1012501,48.28461597837109
1003533,48.25448831471462
1002131,48.135488608812324
1003881,48.11804880421135
1011766,48.08565098448092
9777,48.00780357057642
1000378,47.92582546906036
1012440,47.90049800650742
12916,47.72712970245118
261,47.72513046706416
11579,47.49757689084622
1006923,47.437887013132034
6195,47.424762750604536
1010360,47.309289479588394
4747,47.19387355944222
1004250,47.10633960885386
13510,46.70700743585484
1010300,46.55443983816744
1006314,46.17471389164858
5038,46.16291420558061
1152,46.01715363528948
1001708,45.92184877394588
1006644,45.90626934
1002808,45.79859759878412
1005384,45.76655113125042
1006768,45.70916831170097
1011341,45.698963598543656
1002186,45.589451773349644
1001554,45.548327414176164
56,45.4958689
1012916,45.488228363813924
1005047,45.28334598040082
1004281,45.243135236207536
1004528,45.21772693
1006555,45.10208217183857
1006806,45.07773513871762
1281,45.05255417562298
1004149,45.038168565833494
1012911,44.96964787474705
1001868,44.88875541510491
1006396,44.88818358603469
1010557,44.868905446200586
1004315,44.79501553563803
1013357,44.790991890823996
77,44.782212922778875
372,44.71730998712002
8370,44.478047656789315
185,44.43595087
1012011,44.43038843220663
1009355,44.33737744736839
1005845,44.24412625145088
1009415,44.196049812368656
1004330,44.193293966765225
1297,44.12440256284475
1013024,44.105093808806465
1010482,44.05500598239654
1012992,43.998298280957414
1736,43.90103234838419
857,43.886282676674064
1001860,43.83218766141637
1013388,43.81350554577937
1013062,43.78880637465983
3410,43.643195043647175
1010909,43.56939350005135
1003005,43.48610103601357
1004002,43.45876488838188
1009773,43.436466557618516
1004440,43.42737161319381
1010021,43.420799919263864
1008089,43.313250854534246
1001458,43.23530602542861
1008099,43.07874697325753
731,42.95803602508867
1004879,42.92768433126825
1005691,42.78870889937188
1006991,42.77364768461402
1000875,42.76724913744987
7435,42.64781491404724
411,42.50150960232095
1001772,42.22102843196164
1005883,42.11696909825156
1001918,42.08564641557314
87,42.00736998283639
1014083,41.99399134930303
1004264,41.95176686199577
4949,41.928870136371636
1013363,41.86091049741261
1013862,41.824110730873194
1007750,41.78825418618492
15640,41.78493861
1007718,41.78400431762324
1013512,41.70936213248907
8001,41.65416695661343
1002141,41.61582307047097
1010116,41.59419438478818
1002478,41.52253221216004
1012606,41.50378171215385
190,41.44773672106113
1011011,41.373380107040774
1201,41.22881476103993
1010000,41.132372600882626
1000621,41.10016997942745
1013860,41.06814888903574
1007731,41.050105394099674
11477,41.03856183388386
1013890,41.00852802624981
1000802,40.99968293745444
1009818,40.99566182975597
1011521,40.96520077114899
1010512,40.917647100658854
1007371,40.91633920389884
1009334,40.85680095557237
1010450,40.806613221581216
1008261,40.74812754909172
1009772,40.66817678150448
2434,40.66124257
1009554,40.51843276800558
1003123,40.51535914462681
923,40.36653346175169
54,40.35302189341686
1003619,40.32465077256817
1009893,40.154925338635046
1014012,40.102644183624555
841,39.96058134336522
1004343,39.826399994351725
1044,39.78089871
1013615,39.77698058408628
609,39.76678601176559
1002494,39.71382079766679
1129,39.69367153536173
1008471,39.69347377084181
941,39.66600804151942
1003053,39.62826247689801
1001396,39.61733182995697
1003566,39.47779640875119
1010245,39.37649571552738
4220,39.27064359905608
1005560,39.14294997982069
1004422,39.027788705273956
1000537,38.96850188942561
1006148,38.95507468510591
847,38.925737718267335
1002352,38.90878998968583
1014354,38.849215308353294
1000836,38.81492831562373
1006080,38.71097167165481
1005664,38.638646627846796
12161,38.63480626520784
9927,38.55996523751492
1000434,38.468230556769136
1002,38.45038906491266
1176,38.36971448991831
1008581,38.25793023227717
1001871,38.24677579884592
1006783,38.183452645047716
1003248,38.179546
1000177,38.13771822930085
1003041,37.928773069611545
1000450,37.92574774171963
1013165,37.87726591834824
48,37.868940657068904
1014027,37.83575199888567
1014113,37.79678583158041
1004557,37.79252408
1012406,37.732461616920475
1012724,37.725733008447015
1001228,37.719752888111756
1013554,37.646241851523996
1006117,37.638357732136306
3531,37.63493046950657
1007880,37.62785172820973
1000994,37.602390447605416
1008856,37.55649015941793
1011600,37.55070529640065
1007714,37.54695835452514
993,37.41175823612838
11368,37.39345129625183
7870,37.086032403380926
1014357,37.05552006416215
1008110,36.86062638799983
1013981,36.853902740142274
248,36.72804748526075
1011731,36.65606988353536
1001749,36.628211777610495
1005120,36.474150934808954
1006821,36.46715962307674
1013416,36.37747313422973
1001304,36.36305771
1908,36.34836082578041
1011682,36.33750595463718
1008501,36.28214103637198
1006637,36.18414378459456
1014390,36.13463528448483
8709,36.124714309509244
3473,36.12407078292782
1014444,36.08591860961839
1001863,36.011398298412374
5235,35.979701942688315
1327,35.95581160924549
1004165,35.92870106809385
1004669,35.89108452030839
1004877,35.85473763920474
1251,35.76749260003151
906,35.73430573176269
1002735,35.67650663489576
1014053,35.662631977068116
1005571,35.65285537736165
1002987,35.60407884458081
16252,35.551164571248286
4940,35.484484298810365
32,35.43871995
1009456,35.375272026060784
1001031,35.341713375888865
1003907,35.32969355961973
1887,35.301862552812885
1000166,35.29083786919267
1008331,35.280238052951844
1011208,35.24741501065005
17678,35.23156635321775
12856,35.212224873348106
9785,35.189450849724835
1178,35.106131601251505
1007957,35.02503649125725
1012176,34.97813690597478
1004947,34.92287189199314
1000786,34.902629262661044
1003048,34.88603341928808
1009948,34.81648462427999
1009821,34.75639361727619
1002025,34.73870005234613
1002093,34.666177140007065
5222,34.64961400465527
1006111,34.583378858547384
1003310,34.57269929261959
1001851,34.56640814471997
1009352,34.53924590025147
525,34.38709016740159
12861,34.33444439862713
15,34.29225605633209
1001665,34.192078034718065
1000067,34.15552089891412
1006715,34.07581399332056
3174,34.045713219935564
1000733,34.03560584
1013855,34.010814443715745
9241,33.983896374827665
1007331,33.89289689518098
1002592,33.797036658670834
1005980,33.78401865554875
1009992,33.77034491560975
1002861,33.763920989628225
1001636,33.685207479322386
1005464,33.66281836496826
1011777,33.63333869492508
1001093,33.51151445925477
1006604,33.49794497309053
1008413,33.48001247716433
1006633,33.44540495645462
1007948,33.44192240786719
1014228,33.35418317161313
1003617,33.24287901
1005075,33.21222158204447
1010987,33.20017656491253
2151,33.19387881126227
1003380,33.17290471368415
1012500,33.14926991468575
88,33.11129081919206
1012381,33.098736360479556
1073,32.99739676107617
1013233,32.85241822942074
1005191,32.81861193166817
1032,32.745193821154636
1004724,32.73215348623263
1001168,32.68258525239016
1007855,32.65838151292694
364,32.62476446487548
8090,32.60902697163767
1009338,32.60091987882929
1006398,32.541081049708986
1002848,32.48909553567074
