Name,Team,G,GS,IP,O-Swing%,Z-Contact%,Contact%,Zone%,SwStr%,CSW%,K%,K%+,BB%,BB%+,K-BB%,BABIP,BABIP+,LOB%,LOB%+,HR/FB,LA,Barrel%,HardHit%,ERA,ERA-,xERA,FIP,FIP-,xFIP,xFIP-,SIERA,WHIP,WHIP+,Stuff+,Location+,Pitching+,WAR,RA9-WAR,NameASCII,PlayerId,MLBAMID
"Yu Darvish","- - -",96,96,573.1,0.317,0.8383,0.7539,0.4677,0.1182,0.3019,0.2712,118.46900352315927,0.0594,68.4509520799915,0.2118,0.2796143250688705,95.69803559610813,0.7526,104.48278046172912,0.119672131,15.444040927494608,0.0807,0.3639,3.6261649460286995,90.45265064133854,,3.5101507900654765,84.58736143015291,3.6097270488351074,85.79221707426012,3.5353709271200473,1.0761634303509897,82.51956966608337,114.44662653779743,102.15082286957139,104.98644611866943,12.291920185089111,12.502650141716003,"Yu Darvish",13074,506433
"Max Fried","ATL",83,83,484.2,0.3399,0.8677,0.7614,0.4094,0.1153,0.2769,0.2367,103.39008001883023,0.0568,65.1701080153151,0.1798,0.2823439878234399,96.92461002316136,0.7858,109.01137950073104,0.096774193,6.508793936029586,0.0467,0.3185,2.655433092413443,62.41858036102221,,3.0258589671212324,73.2709383381228,3.3259527349954916,79.29389704055154,3.590001875616645,1.0667124388327507,82.13080316402737,97.24286902395909,100.64133272964642,102.28964439200901,12.11382007598877,16.31825017929077,"Max Fried",13743,608331
"Zac Gallen","ARI",100,100,587.1,0.3267,0.877,0.7705,0.4039,0.1051,0.2834,0.2666,117.13554041847462,0.0708,81.3792695870242,0.1959,0.2742587601078167,93.58879381629008,0.7609,105.6842626434368,0.119266055,11.867403538107014,0.0826,0.4067,3.2639065051722973,76.53725167890163,,3.4489071321340816,84.1105259005054,3.5460877107430715,83.7683320540063,3.665908675947938,1.08967144669289,83.3093306246927,106.79632505758842,104.3049914382136,106.48683079811472,12.100299835205078,15.648899793624878,"Zac Gallen",19291,668678
"Sonny Gray","- - -",93,93,495,0.3024,0.8785,0.7592,0.4054,0.1063,0.2942,0.2568,111.38167906408454,0.0814,94.41370815409363,0.1754,0.28593508500772796,98.58118236959254,0.747,103.43659624979576,0.100719424,9.692638671136857,0.0561,0.3653,3.345454597017764,78.69322632345457,,3.309316560621646,77.67968919678366,3.601232151019307,85.65589368393765,3.851719776958591,1.1696969877254138,90.69340738676996,105.57903503965238,99.61690373380924,101.98352887094224,11.837530255317688,12.368330240249634,"Sonny Gray",12768,543243
"Brandon Woodruff","MIL",81,81,473.1,0.3359,0.8028,0.7331,0.4462,0.1326,0.3036,0.302,131.4372140532528,0.063,72.50522429884121,0.2391,0.26230975828111014,90.21171609948343,0.8105,112.42505153692765,0.122171945,14.105069633152175,0.0658,0.3527,2.7570460160467016,65.44647467638558,,3.126592102438244,73.83234237437757,3.1979409986493494,75.91596311867659,3.237272766759545,0.9823957068672156,75.65748807386173,113.73356340569389,107.13113963905515,109.30430758775452,11.793910026550293,15.295570135116577,"Brandon Woodruff",16162,605540
"Pablo López","- - -",95,95,534,0.3648,0.8248,0.7399,0.4186,0.131,0.2861,0.2651,114.87302372796393,0.0661,76.95433187447918,0.1991,0.2981186685962373,102.2471786433004,0.7513,104.24127546106266,0.125523012,10.769769159063593,0.0721,0.3426,3.5730316914368845,85.54129317010315,,3.4253674251169834,83.22097850121071,3.431825214911701,81.93168397658698,3.57189438628295,1.1554300595474623,89.26522190271766,96.93156129757769,104.87274916063082,104.53527884167073,11.300310373306274,11.729270100593567,"Pablo Lopez",17085,641154
"Jacob deGrom","- - -",44,44,254.2,0.4122,0.7398,0.6063,0.3816,0.2132,0.3537,0.4197,180.96261167538668,0.0433,48.78521331834158,0.3763,0.2525879917184265,86.83029322023638,0.7772,108.01519699314812,0.119402985,13.500981901559394,0.0848,0.3412,2.1204194251797395,52.348812304927165,,1.773410068478296,42.436125569463954,1.903409310494248,44.69037417679342,2.021408561398747,0.7342933935344653,56.34127451472687,144.21781613004518,106.59413831729486,117.41869420377328,11.175000309944153,9.995285153388977,"Jacob deGrom",10954,594798
"Jordan Montgomery","- - -",104,104,568.1,0.3527,0.8256,0.7438,0.4102,0.1263,0.284,0.2263,99.63169965925049,0.0611,72.16297410397252,0.1652,0.2936756418284283,100.59253046865857,0.7413,102.78185343194268,0.116487455,11.269079143245046,0.0722,0.3664,3.6105568050794634,87.10243937531101,,3.637550792806994,86.18502611177945,3.77649645948099,89.54236304072694,3.9636879751179257,1.1929617513859045,91.93455632852779,98.16618401183092,102.78106637751499,98.04329151410872,11.11708688735962,11.215255066752434,"Jordan Montgomery",16511,656756
"Carlos Rodón","- - -",71,71,380.2,0.3421,0.8145,0.7211,0.4323,0.1408,0.2932,0.3156,138.04129500902917,0.0765,90.74144141479373,0.2391,0.2842696629213483,97.34636026204043,0.7366,102.18712501689929,0.096470588,19.74958540591633,0.0773,0.3899,3.475478795936411,84.41233434216056,,3.0343139503446346,73.06267442702752,3.440856917557709,82.84923690808695,3.243878274259407,1.0849378251864985,84.02462466814768,112.90093349129096,101.79742467823765,104.83275295962565,11.049428723752499,9.361028924584389,"Carlos Rodon",16137,607074
"Clayton Kershaw","LAD",78,78,438,0.3461,0.8372,0.7137,0.4365,0.1429,0.3112,0.2783,121.82681391312123,0.0533,61.60069072360547,0.2249,0.26373626373626374,90.31914261135691,0.8066,112.00255844086546,0.140161725,10.683022135416667,0.0691,0.361,2.6712309922718207,64.65762313234684,,3.22519883465936,74.95862999990722,3.0935450377259777,72.92079180484693,3.2916055036425282,0.9863006740695953,75.5376124530557,108.01108884505943,102.3038725500084,104.52925877673182,11.048179864883423,13.760459899902344,"Clayton Kershaw",2036,477132
"Shohei Ohtani","LAA",76,76,430,0.3077,0.8254,0.714,0.4499,0.1361,0.3019,0.3132,137.66897472064227,0.0868,103.38319750746712,0.2264,0.27002053388090347,93.13681416042905,0.7987,110.47300882594797,0.126005361,12.725267956850557,0.0764,0.3595,2.972095355877198,69.93983773696532,,3.2739727856169187,76.15538839994692,3.2562976550172382,77.862718272402,3.3417801665820477,1.0720938646787075,83.5790901381408,121.90778289091331,96.92947788843911,104.99451941567533,10.784959688782692,13.398258000612259,"Shohei Ohtani",19755,660271
"Julio Urías","LAD",94,94,527,0.3529,0.8548,0.7826,0.4618,0.1097,0.2897,0.2446,106.96256477438789,0.0562,64.8134052663819,0.1884,0.2600574712643678,89.19954618435825,0.7905,109.66354859768208,0.113237639,17.08282112675672,0.0649,0.3096,3.1081593477924594,75.04332331259043,,3.7372834798557646,87.64508806663382,3.958133042155678,93.90539847113202,3.8182799704404102,1.0474383150069826,80.44250324288635,110.51290065732941,106.15578493570503,108.555739445914,10.618359804153442,13.848449945449829,"Julio Urias",14765,628711
"Blake Snell","- - -",94,94,486.2,0.3154,0.8224,0.6777,0.3618,0.1449,0.2973,0.3143,138.28386071338446,0.1167,134.76839150585582,0.1975,0.2821917808219178,96.59541231783246,0.8027,111.39522853152457,0.125,12.47192031102823,0.0863,0.374,3.1623265527607223,79.11723825468304,,3.4659170881097427,82.83352297101456,3.4879895621318884,82.13876055884582,3.7714679438743235,1.2287662628660896,94.09595797085008,111.9535322812883,97.95309861414395,102.91260015171572,10.37887728214264,13.13100004196167,"Blake Snell",13543,605483
"Nathan Eovaldi","- - -",86,86,484,0.3383,0.848,0.7582,0.4414,0.1226,0.2846,0.241,105.11044680545369,0.0545,64.4571871072059,0.1865,0.3048048048048048,104.8583349549021,0.7401,102.57206937758605,0.125799573,10.089753458688362,0.0805,0.4062,3.737608755581594,84.6078373991231,,3.56461263497614,83.91377407832219,3.602876056086383,85.38179353302183,3.7357380596669136,1.1859521424565147,91.88076965540034,107.6806835233618,104.96411428870391,105.92596200590143,10.132427155971527,10.314819931983948,"Nathan Eovaldi",9132,543135
"Chris Bassitt","- - -",101,101,602,0.2979,0.8478,0.7905,0.4638,0.0982,0.2838,0.2296,99.89828045262699,0.0664,78.13495738566154,0.1632,0.2757352941176471,94.41580652276203,0.781,108.40010714013633,0.109854604,12.223406670351515,0.0706,0.3406,3.2890365448504983,80.7063718282101,,3.774491009364897,90.41211822094787,4.0181224803752364,95.34141260900509,4.022168430125737,1.132890365448505,87.43567085354404,94.58511739460818,101.90094629440009,100.54297878541963,10.006549835205078,14.2260000705719,"Chris Bassitt",12304,605135
"Joe Musgrove","- - -",86,86,494.1,0.3545,0.8689,0.7444,0.4216,0.1198,0.3083,0.2631,114.88524680416138,0.0653,75.1354452102958,0.1978,0.2841357537490134,97.44973530625802,0.7959,110.37404839658691,0.131696428,11.491553238720591,0.0626,0.3469,3.1496987566452463,78.80166781511643,,3.6124386181567605,87.32686020476784,3.5466407284619743,84.65161340785747,3.5949400696149634,1.1166562065948464,85.96456276968065,107.04506977105567,101.89516242067388,102.78694156942834,9.696619987487793,12.339318752288818,"Joe Musgrove",12970,605397
"Spencer Strider","ATL",52,52,294,0.3652,0.7843,0.6608,0.4359,0.1752,0.3272,0.3729,166.533839542873,0.0769,90.32317508052306,0.296,0.3063209076175041,103.72843231936208,0.7143,99.25734346028305,0.110266159,15.61775016784668,0.0697,0.3529,3.4591835837024614,79.81950546291095,,2.5124998781160075,60.1351714637016,2.6609611994968736,62.81723945272652,2.688546196573683,1.0544217413448997,80.29713808641587,127.017141338287,103.32276620779395,111.30086210555076,9.66241979598999,6.89523983001709,"Spencer Strider",27498,675911
"Charlie Morton","- - -",103,103,559,0.3165,0.8541,0.7254,0.4099,0.1237,0.3052,0.2726,119.64064433253436,0.0903,104.77817895218611,0.1823,0.297780959198282,101.93966141195376,0.7467,103.59270193051722,0.126789366,10.482181137031795,0.074,0.3749,3.8318425760286225,90.27610155385509,,3.7313726744596267,90.13045712062063,3.728122917641033,88.23559077303244,3.8199351976909828,1.2379248658318425,94.9576925871559,105.97989935724914,99.27267975281052,101.59045878108014,9.596565067768097,10.466110050678253,"Charlie Morton",4676,450203
"Zach Eflin","- - -",72,72,407.2,0.3558,0.8674,0.7849,0.4368,0.1054,0.2886,0.2467,106.28821460651372,0.0414,47.6359256140043,0.2053,0.3099467140319716,106.44802755282556,0.7181,99.70044555693872,0.126903553,10.069766817265693,0.0782,0.3529,3.9075980967429222,93.54446464148322,,3.359870163702171,79.43383981936097,3.3914937015480504,80.07277439673815,3.560786081504003,1.1479949210770166,88.40106719312757,96.40008767142363,107.47834912223624,103.51242389102423,9.519230127334595,7.489948213100433,"Zach Eflin",13774,621107
"Justin Verlander","- - -",56,56,343.1,0.357,0.8599,0.7907,0.4294,0.1077,0.2626,0.2478,110.48918278965809,0.0553,65.98254333152349,0.1925,0.25055432372505543,86.00891465792068,0.7888,108.67898071436326,0.07804878,17.774043496621623,0.0739,0.3812,2.464077925429046,60.530578810462,,3.187063710561464,77.08052361584507,3.856572273384949,92.50473171794752,3.7260428431856645,0.9699030132007946,75.26849213155303,111.97429619531721,105.67466555143922,107.10228274141177,9.326190819963813,11.270197033882141,"Justin Verlander",8700,434378
"Merrill Kelly","ARI",95,95,567.1,0.3336,0.8707,0.789,0.4182,0.1021,0.2695,0.2256,99.35703888762026,0.0759,88.40070129457544,0.1497,0.28033744321868914,96.03566043719786,0.7548,104.72649559570029,0.117957746,13.011518760830183,0.0771,0.3905,3.6010577932015577,85.4379278599055,,3.857869925102091,94.78413737516375,3.961942472667113,94.2634892007959,4.148173317349013,1.1897768039212195,91.39096526959639,93.71632607380391,104.51429983060991,101.86899158578397,9.15493494272232,12.794560194015503,"Merrill Kelly",11156,518876
"Freddy Peralta","MIL",75,75,387.1,0.3095,0.7989,0.6975,0.4049,0.1391,0.3008,0.3085,135.7343546644843,0.0859,99.01944509934827,0.2226,0.2505643340857788,85.52289334512375,0.7444,103.30344826802799,0.114213197,17.45334387552764,0.0644,0.3373,3.4156629645715704,80.04402059025556,,3.4094897472107286,79.46423983681154,3.589034320927503,84.47499378138922,3.472638450053184,1.0378658441101825,79.33372489261642,106.15615956689045,99.9390975443213,103.86471325075176,9.088878992944956,9.255230039358139,"Freddy Peralta",18679,642547
"José Berríos","- - -",108,108,616.2,0.3384,0.8665,0.7824,0.4184,0.1023,0.2877,0.2339,102.09727403772347,0.0649,76.80080103839485,0.1689,0.2978723404255319,102.62950800755885,0.7363,101.91689565843234,0.129429892,12.844663997989038,0.0878,0.3925,4.086482256473659,99.26664362832591,,3.9931058290299175,94.83613018688125,3.9607259820317458,94.49764276258685,3.98594551975079,1.2259446769420979,95.28769910891836,102.40330781190323,103.27662294939218,102.95407666623088,9.084090113639832,8.940735965967178,"Jose Berrios",14168,621244
"Lucas Giolito","- - -",106,106,597,0.3161,0.8187,0.7163,0.4237,0.1371,0.2952,0.2716,118.60507747769,0.0856,101.47214371693849,0.186,0.28993288590604027,99.89369098677146,0.7319,101.3085041489937,0.153139356,16.44783131291614,0.0818,0.3792,4.311552650895306,102.56134992787639,,4.246922115975954,97.57082399170876,3.8933111053185736,92.49843633220527,3.8538947490359514,1.249579750414879,97.10090781489062,98.02713010346817,101.47726268905204,101.68479686122492,8.981458902359009,7.576448142528534,"Lucas Giolito",15474,608337
"Alex Cobb","- - -",84,84,446.2,0.3271,0.8825,0.7785,0.3968,0.0989,0.2885,0.2205,97.28664404847397,0.0691,80.86331134206168,0.1514,0.31811145510835914,108.40871169601265,0.7098,98.58031157360804,0.141868512,2.1019908600433697,0.057,0.4194,3.8485080433487573,92.24131574515958,,3.4775599993373727,83.2575302381346,3.357259173226853,79.17104027350194,3.6915179592984604,1.3052240775289852,99.90802328346082,92.28124659734927,101.82151798494691,100.66101574723707,8.539610028266907,6.5840349197387695,"Alex Cobb",6562,502171
"Logan Gilbert","SEA",88,88,495.2,0.3181,0.8345,0.7701,0.4527,0.1172,0.2603,0.2408,105.60911948436664,0.0554,66.79079770601335,0.1854,0.28466076696165193,98.07582668673788,0.7433,102.74864054276729,0.111876075,15.335470811786733,0.0823,0.4497,3.7585716687553594,94.3991390374208,,3.6734206919017023,90.66874121379361,3.8693359366340685,93.13266349808562,3.816505350999485,1.1378606662254551,88.83210437924518,104.09938184467845,100.68949808113811,102.9084415357537,8.50967025756836,8.626179814338684,"Logan Gilbert",22250,669302
"Lance Lynn","- - -",94,94,546.1,0.3295,0.8211,0.7524,0.4168,0.1247,0.2631,0.2516,110.02874266970004,0.0677,79.13092921121306,0.1839,0.27693370165745856,95.11941051406794,0.7321,101.49063984238826,0.147335423,16.137086823988056,0.0752,0.3735,4.101886394590408,96.44704622872797,,4.307433601136996,97.89964633127448,4.041671795033931,94.9593448591248,3.895205092350202,1.191578778615955,91.91782380739886,99.23103210480973,103.36443720702306,101.7386681671613,8.136833265423775,7.67079883813858,"Lance Lynn",2520,458681
"Marcus Stroman","- - -",83,83,451.1,0.3241,0.8877,0.7812,0.4066,0.1015,0.2756,0.2105,92.40024138365445,0.0704,81.60613080524254,0.1402,0.2805923616523772,96.19854060309243,0.7149,99.11100076702405,0.125,5.5725442005248365,0.0611,0.4121,3.4697141104525953,84.41333732104601,,3.613993492806477,87.026179447668,3.623738079764778,86.12417421604472,3.98187332030136,1.1809435637747339,90.78715313668674,102.3372073071143,101.32339057126418,100.6043520187503,8.103710174560547,8.482899904251099,"Marcus Stroman",13431,573186
"Brady Singer","KCR",92,92,500,0.2904,0.8862,0.7801,0.4401,0.0967,0.2981,0.2185,95.62304585730926,0.0741,87.39678735879623,0.1445,0.3179271708683473,109.3473855878976,0.7044,97.53700336550673,0.133484162,8.507467562037313,0.0693,0.4257,4.463997275392288,101.71855217037704,,3.980916987441823,95.13272008123771,3.918356018394534,92.89531356418749,4.099260165587815,1.3439991796880006,104.17345813743073,92.56385811021882,100.54093942831007,97.44305249187792,7.92602002620697,7.0502877831459045,"Brady Singer",25377,663903
"Kyle Gibson","- - -",106,106,604.2,0.3191,0.8874,0.7707,0.377,0.1044,0.2696,0.1998,86.79926768149923,0.0759,88.495858781464,0.124,0.2990280160091481,102.53784546812248,0.7063,97.99666134316995,0.137362637,8.4343409744212,0.0669,0.4019,4.524804506128163,107.24168082765227,,4.207137264189665,98.56150933451067,4.085574725779193,96.88627863662562,4.334850767634783,1.3098118307213102,101.07128276606933,94.06803835516553,100.8062773534602,97.70078041105783,7.911417990922928,7.062635138630867,"Kyle Gibson",10123,502043
"Tyler Anderson","- - -",95,95,523.2,0.3573,0.837,0.7715,0.4276,0.1172,0.2728,0.1858,80.59109551835262,0.0693,80.3665136534056,0.1164,0.28169014084507044,96.6663986828045,0.714,99.10530546920485,0.08898305,18.483666035378477,0.0702,0.3108,4.159133996282018,98.56931404678487,,4.158341738254473,98.58326164943328,4.8457701934218,114.99631220589363,4.7308308596696165,1.2527051889628118,96.63856469930431,91.23637677794706,104.01106411832359,99.76601807180599,7.883898079395294,7.939711213111877,"Tyler Anderson",12880,542881
"Shane McClanahan","TBR",74,74,404.2,0.3491,0.81,0.694,0.4452,0.1532,0.3198,0.2803,123.33248710333558,0.0713,85.38768429697922,0.209,0.282435129740519,97.27194828737537,0.803,111.12795962288709,0.144578313,9.198038619036836,0.0876,0.3952,3.0247167342180292,76.3650279059012,,3.355850809674835,83.99859096049283,3.1454588696876393,75.4109189458508,3.4275249254450153,1.1046146897021725,86.08204965270679,112.99151674681097,102.26792030886584,106.81559724576682,7.868469834327698,10.875319719314575,"Shane McClanahan",21483,663556
"Patrick Sandoval","LAA",75,75,398.1,0.3321,0.8312,0.7241,0.4028,0.1295,0.2871,0.2207,96.94454687672136,0.1014,121.10851544031436,0.1193,0.30141843971631205,103.8589638528705,0.7068,97.71521888962374,0.100574712,9.201029833429024,0.0619,0.3534,3.6828388692117087,86.53518783731414,,3.8234433790846483,88.84885703003171,4.105257400211028,98.28253504971201,4.423018058875227,1.3832612249050111,107.76344755716084,92.94089116982025,97.36635441858238,97.44708510896267,7.542736083269119,6.012887895107269,"Patrick Sandoval",19447,663776
"Eduardo Rodriguez","- - -",74,74,400.1,0.3251,0.846,0.785,0.4137,0.1029,0.2707,0.2369,103.2602689663004,0.0766,91.39423915020637,0.1603,0.30915684496826834,106.22262880753348,0.7152,99.12484637383736,0.113022113,12.835530452591053,0.0714,0.3551,4.046620920869528,93.68492667178286,,3.708921593648883,89.02288357962314,3.892153547247315,92.97621283023595,4.074983922021724,1.2889237007214054,100.03057978512004,83.65858779660967,103.90476790616445,98.2382836092673,7.526313066482544,6.511435091495514,"Eduardo Rodriguez",13164,593958
"Tyler Mahle","- - -",70,70,370.2,0.3123,0.8276,0.7453,0.3928,0.1152,0.2913,0.2699,116.74601517918508,0.0839,96.47669040774257,0.1859,0.2841880341880342,98.13089791207524,0.7494,103.8163091729889,0.122249388,15.714959848798758,0.07,0.3621,3.8606153117550175,88.73261173720319,,3.8314870995544177,87.84361703569594,3.9213249243671617,93.66256545418057,3.8320233374681507,1.2032385947188944,93.13372682813929,103.86558782611664,103.80788724414863,104.32881742518262,7.489322081208229,7.491421952843666,"Tyler Mahle",16358,641816
"Adam Wainwright","STL",95,95,564.2,0.2877,0.9069,0.8314,0.4253,0.0727,0.2816,0.1792,78.0187924950484,0.0673,77.84877189120564,0.1119,0.2924970691676436,100.18652994063,0.7336,101.757915593954,0.112820512,11.177777262693647,0.0739,0.3651,4.064344489894435,98.64888799085712,,4.129800782408369,99.53956361194058,4.329697725009405,102.7083341474958,4.565224237344987,1.2839432484415971,98.62477937735525,106.23192288824241,102.61715783739852,100.9496068259338,7.468590140342712,9.610570073127747,"Adam Wainwright",2233,425794
"George Kirby","SEA",56,56,320.2,0.3573,0.8618,0.8055,0.4735,0.1041,0.267,0.2348,103.17114171200352,0.0316,38.249346919967856,0.2032,0.30760749724366043,105.94693264620936,0.7508,103.72950146583726,0.1,11.94431502609743,0.0796,0.397,3.3679797887560894,85.60139995938982,,3.200343549409645,79.03062266876555,3.5083412591096756,84.48735183307183,3.5491890479461627,1.1070674305633441,86.6407039077082,102.08751139490712,108.67239126752007,107.55232056993349,7.376070022583008,6.734380006790161,"George Kirby",25436,669923
"Germán Márquez","COL",80,80,463.1,0.3052,0.8787,0.7663,0.4505,0.1129,0.2712,0.2124,92.07964883645974,0.0791,91.14820789943109,0.1332,0.2926459438968916,100.74788408804953,0.6805,94.36039332870362,0.155612244,7.308410554575235,0.063,0.4319,4.525895604016698,94.1391181847453,,4.1261077110045195,93.86375885797356,3.8165518998525623,91.32978240478614,4.1742292360095306,1.299279520084908,100.32252246188953,94.64700601986425,99.17314580155158,97.91490388554094,7.374357998371124,7.602812051773071,"German Marquez",15038,608566
"Justin Steele","CHC",63,63,336,0.325,0.8784,0.7822,0.4552,0.1085,0.2613,0.2394,106.38555760437055,0.0746,87.64003806895505,0.1648,0.3110871905274489,105.76535511530192,0.7363,102.21209535299892,0.115942028,9.011795188960203,0.0499,0.3548,3.3482173647835887,80.05227303978967,,3.47027018127261,83.3267561097714,3.5567992368060306,84.4772282698752,3.8347247629442562,1.270834502011193,97.33320259358764,97.7869061732894,99.71328598782023,99.70093617517657,7.2826108038425446,6.580474764108658,"Justin Steele",17312,657006
