Name,Team,G,GS,IP,O-Swing%,Z-Contact%,Contact%,Zone%,SwStr%,CSW%,K%,K%+,BB%,BB%+,K-BB%,BABIP,BABIP+,LOB%,LOB%+,HR/FB,LA,Barrel%,HardHit%,ERA,ERA-,xERA,FIP,FIP-,xFIP,xFIP-,SIERA,WHIP,WHIP+,Stuff+,Location+,Pitching+,WAR,RA9-WAR,NameASCII,PlayerId,MLBAMID
"Bryce Elder","ATL",40,40,226.1,0.3243,0.9037,0.7841,0.3769,0.0985,0.2635,0.1829,81.80997054458574,0.0909,106.27574366766514,0.092,0.2691131498470948,90.8922412174403,0.761,105.83737779222449,0.113861386,8.42389553696362,0.0606,0.3914,3.5787864506153784,81.8295218431284,,4.287284759425972,101.36801208626373,4.407431618320578,102.71726693421203,4.711544022981975,1.259202640031337,95.40997941732084,81.48102349634772,99.03459792389086,95.16053693266936,2.573395013809204,5.258490085601807,"Bryce Elder",27779,693821
"Mike Clevinger","- - -",46,46,243.2,0.3181,0.8646,0.7903,0.4365,0.1018,0.2624,0.1943,84.74147718551612,0.0732,87.01619460319951,0.1211,0.26187050359712233,89.4768258374329,0.7722,107.10937008152432,0.101983002,20.306730872844827,0.0834,0.3721,3.9890671204572112,98.12931514612315,,4.633895334993818,110.54159823471842,4.996289246032088,120.26697741220902,4.678533671345427,1.2024657060637478,93.23805495166191,99.2255996006433,100.35519997572734,99.79874315417294,2.559547036886215,4.228919982910156,"Mike Clevinger",12808,605182
"David Peterson","NYM",40,40,194,0.3176,0.8462,0.7227,0.3666,0.1245,0.2796,0.269,119.92709402597168,0.1029,121.35528326667036,0.1661,0.34331337325349304,116.42262258152041,0.7279,101.09546712582926,0.180451127,6.508477889044436,0.0781,0.4343,4.592783505154639,113.65022846686306,,3.9716506215714915,95.66332989961658,3.444280735395618,82.15953349757463,3.7973743783076714,1.4639175257731958,111.87601725507167,90.66048370265395,96.25603474616312,93.93858975312904,2.5442909598350525,1.1857759952545166,"David Peterson",20302,656849
"Adam Wainwright","STL",53,53,292.2,0.2713,0.9169,0.8572,0.4221,0.0607,0.2664,0.1538,68.32244824596178,0.0738,87.41658271646433,0.08,0.3231578947368421,109.87926322438277,0.7002,97.1368265751016,0.105571847,11.725855436927189,0.0832,0.3732,4.981770964626327,121.30750173102706,,4.463465653453792,109.09694497555417,4.6743425122815365,112.64464677278878,4.890807810050566,1.4965814008959748,114.98021351035057,105.0227433684633,102.03522688516198,99.26499893078642,2.5428000688552856,1.6915398836135864,"Adam Wainwright",2233,425794
"Paul Blackburn","OAK",41,41,214,0.3204,0.8716,0.7785,0.3614,0.0995,0.2665,0.2078,91.41376108330147,0.0779,93.74072721872813,0.1299,0.31738437001594894,109.41370534204357,0.7398,102.19701257594613,0.117370892,10.354961543120154,0.0629,0.3666,4.289719626168225,110.62500712553374,,4.026641717737496,101.2919339957055,4.066279841795676,98.96736357716907,4.277803766169202,1.3831775700934579,108.36913487722224,86.51383981345067,101.36352559470468,96.8824061851708,2.5239949822425842,2.284940004348755,"Paul Blackburn",14739,621112
"Nick Pivetta","BOS",49,49,266.2,0.3151,0.8534,0.774,0.4318,0.1077,0.2758,0.2458,108.90036165146724,0.0896,109.70703186383983,0.1563,0.296875,102.87825336307029,0.7439,102.4348436694839,0.138709677,14.439623432774697,0.1017,0.4498,4.589994134338245,108.03479679493705,,4.415204681069061,108.4553864642497,4.099568420767675,101.54259391144183,4.036492888620176,1.32749830355861,104.85755338449616,110.51074283799954,98.81457629079334,102.62229427443691,2.5183369517326355,3.2637200355529785,"Nick Pivetta",15454,601713
"Tyler Mahle","- - -",28,28,146.1,0.3181,0.845,0.7594,0.3842,0.1086,0.2837,0.2545,112.19296693139773,0.0793,95.67537408029358,0.1752,0.27631578947368424,94.7426770904688,0.7094,98.16554290211626,0.113513513,17.287401822344144,0.0773,0.384,4.182241867755111,99.65194461157763,,3.92332229360522,94.52263906960987,3.9659079970136224,98.43364006773935,3.8128020614887967,1.1890687663225314,92.93582307400733,101.88971922977893,103.93566227466957,103.44708562631837,2.492032065987587,2.0974019914865494,"Tyler Mahle",16358,641816
"Lance Lynn","- - -",53,53,305.1,0.3379,0.8138,0.7427,0.4068,0.1306,0.2656,0.2386,105.30937971744838,0.0652,77.15747188382272,0.1735,0.2927120669056153,100.52060942941554,0.6804,94.15088933896705,0.171662125,15.877395715896279,0.0889,0.3878,5.04038201394487,120.6759535395295,,4.848865204593259,111.68798945627209,4.076778002773355,97.25831269404978,3.9354487621032845,1.2903901972022604,100.14547507972821,95.21615930086764,102.78336753221829,100.0186504306228,2.3927930146455765,0.13002902269363403,"Lance Lynn",2520,458681
"Johan Oviedo","- - -",40,40,213.1,0.2821,0.8694,0.7648,0.4156,0.109,0.2638,0.203,90.92690585417918,0.1084,126.27248750763678,0.0946,0.27986906710310966,94.47535563226936,0.727,101.14089140312271,0.09375,11.195192883728415,0.0744,0.394,4.176555168655532,95.35620359002581,,4.379632764477905,101.58717672138289,4.808396721953862,111.44047444568517,4.860501652789045,1.378122580903172,104.21931314063264,92.86333807327577,95.76889150059178,95.84145419653026,2.3670108392834663,3.023234761785716,"Johan Oviedo",22487,670912
"Rich Hill","- - -",53,53,260,0.2909,0.885,0.8201,0.453,0.0824,0.2803,0.2011,90.39846629292413,0.079,94.24465606125902,0.122,0.3134715025906736,107.24517598773448,0.6793,93.98641745783911,0.12140575,14.762560651287343,0.0938,0.3667,4.950005701144989,116.30670914659689,,4.479152299280965,106.89897607835358,4.470405198807269,107.07897968801106,4.499148952667297,1.4230785621007351,109.8224336129577,95.71148937253301,98.11314984682366,98.29644762863812,2.355066955089569,0.682701051235199,"Rich Hill",4806,448179
"Chris Sale","BOS",22,22,108.1,0.3631,0.8184,0.7318,0.4063,0.1268,0.305,0.2889,124.76134861794934,0.0667,78.3154087854174,0.2222,0.2894736842105263,98.85969119498223,0.6909,95.94426920050616,0.129310344,14.860863998908858,0.0819,0.3488,4.236909923111259,93.71345827762019,,3.727578807618704,86.63426974500825,3.693148187744618,86.49870145063777,3.509704643303271,1.1261503499337115,86.88765690581216,94.84576774027076,100.22859353162619,99.55114982204171,2.279442086815834,1.8345227017998695,"Chris Sale",10603,519242
"Clarke Schmidt","NYY",35,35,170,0.328,0.8836,0.782,0.4384,0.1027,0.2865,0.2186,94.61495927782512,0.0648,76.13576012281177,0.1538,0.3191919191919192,109.05214614623982,0.6958,96.60030756305264,0.124352331,13.880365669727325,0.0732,0.4143,4.6588319449923254,111.90633011738572,,4.233489950154056,97.95699069127001,4.2650625594741935,99.88903970120955,4.207457336646544,1.3529436203891854,104.44689456111102,102.46148135594655,102.09432247699415,103.81467594498035,2.2554029524326324,0.7189585119485855,"Clarke Schmidt",19899,657376
"Steven Matz","STL",27,27,131.2,0.3075,0.8324,0.7735,0.4571,0.1095,0.2814,0.2355,105.15220299097714,0.0633,73.9075892614508,0.1722,0.32625994694960214,110.42723054724934,0.7254,100.85618557231699,0.141791044,13.00837989517405,0.0682,0.3788,4.5797457297250945,110.7792380539019,,3.937940722957825,94.315188849779,3.6868389867446565,86.48827009431398,3.896362692150684,1.3518984077795468,102.83716942362724,97.09042542539663,103.5868089393822,101.26582855114117,2.219264030456543,1.5390098541975021,"Steven Matz",13361,571927
"Hunter Brown","HOU",31,31,164.2,0.3131,0.8847,0.7728,0.436,0.1052,0.2769,0.2693,116.4216874858283,0.0802,94.36753366899283,0.1891,0.32935560859188545,112.46207005318271,0.6906,95.87617873735344,0.2,7.244752454328108,0.1101,0.4494,4.919018160114467,116.19463231763127,,4.198086589654795,99.59227876484498,3.4433818793559934,80.73809189194243,3.6668877647618037,1.3360296237347935,103.08388781631092,104.53883085562777,100.35598868126146,101.58744606147116,2.216953068971634,1.1449569463729858,"Hunter Brown",25880,686613
"Andrew Abbott","CIN",21,21,109.1,0.3221,0.8527,0.7648,0.404,0.1091,0.2692,0.2614,117.43473454573834,0.0959,110.76678037886273,0.1656,0.302158273381295,101.68885747210506,0.7993,111.3368674458058,0.106666666,21.634380051185346,0.0918,0.4252,3.8689142280151523,84.07882771007593,,4.197115923996935,90.92925197942604,4.5629975642072,104.20291748174797,4.334173792087169,1.3170771840051583,98.91382875187229,86.5927704485488,100.7850659630607,96.9615831134565,2.1565101146698,2.794790029525757,"Andrew Abbott",29911,671096
"Carlos Carrasco","NYM",49,49,242,0.3583,0.8782,0.7552,0.3851,0.1216,0.267,0.2053,91.19707607250503,0.0744,87.90892334472808,0.1309,0.3365921787709497,114.49657576588955,0.7094,98.41707579574062,0.150862068,9.260538080687164,0.0852,0.4301,5.020661157024794,125.24064258846913,,4.3968715722895855,106.88375710488582,4.000954189798064,96.2901398001322,4.195699498249825,1.4669421487603307,112.73632788318682,92.44049973341086,102.33003098036181,99.49256572035402,2.1410521268844604,0.4572899341583252,"Carlos Carrasco",6632,471911
"MacKenzie Gore","- - -",40,40,201.2,0.3117,0.8471,0.7584,0.4092,0.1155,0.2658,0.25,111.76087557378773,0.1037,121.73377147998276,0.1463,0.30975143403441685,104.88182025527651,0.7711,107.16027448366903,0.15,14.316151918387023,0.1133,0.4442,4.373561881667945,104.22085814463466,,4.597271215697717,107.3877806525914,4.211898098925845,99.30834607000551,4.2757312976797754,1.4132257780899824,107.56841445536264,100.2766927382596,97.60273843596258,99.7338192667085,2.119185984134674,2.8025590777397156,"MacKenzie Gore",22201,669022
"Frankie Montas","- - -",27,27,144.1,0.3579,0.8496,0.7534,0.3876,0.1259,0.2561,0.2336,105.12291793758331,0.0707,88.12404400031045,0.1628,0.2982456140350877,104.0328749851068,0.709,97.26825532326264,0.127659574,11.209460987764245,0.0791,0.3381,4.053107534837062,108.17825465839483,,3.7844835375689367,97.32188086384764,3.609423089155072,91.37282239984724,3.7409675531334776,1.247110010719096,99.55932840124521,103.75725702355282,101.02820690231196,104.61965622552093,2.022709034383297,1.097201943397522,"Frankie Montas",14309,593423
"Andrew Heaney","- - -",42,42,201.1,0.349,0.8366,0.7383,0.3981,0.1283,0.2767,0.2699,117.59292201499561,0.0842,99.40585886804782,0.1857,0.2938856015779093,100.34018952837391,0.7832,108.71036845589472,0.152173913,15.773620719981238,0.1052,0.4041,3.7549598676913885,88.1843252439937,,4.500623035205468,104.79976860941623,4.0710311590346295,96.7514875698454,3.827419466570722,1.2764876798897975,98.71368759264426,100.5708806920504,100.409079122895,99.85229270983402,2.0108980536460876,2.90569406747818,"Andrew Heaney",15423,571760
"Bryce Miller","SEA",25,25,131.1,0.3384,0.8354,0.7833,0.4637,0.1141,0.2606,0.2216,95.54053571135064,0.0484,56.758069888395504,0.1732,0.2888283378746594,98.49285931366569,0.7056,98.05172864363682,0.107142857,17.81209480325589,0.1091,0.4208,4.317270085566012,105.33167851793132,,3.978392013398486,95.33588705016506,4.311615897797058,100.62627031834405,4.168112376631287,1.1421349432714316,87.96276835891118,116.96595033428841,104.02096466093604,108.89489016236867,1.9418799877166748,1.6729300022125244,"Bryce Miller",29837,682243
"Austin Gomber","COL",44,44,226.2,0.2922,0.8864,0.8188,0.4497,0.087,0.2438,0.1582,70.5558079562211,0.0694,81.46845545048039,0.0888,0.3169705469845722,107.4220517765837,0.674,93.65470176307596,0.139784946,12.628466664369911,0.0864,0.4149,5.598528532371527,114.66911315871799,,5.0351771553155915,112.52225377534754,4.754129093278408,112.1524452832823,4.910135764783996,1.4691174162960745,112.04204352076077,78.74759138480526,99.45575384957262,93.82867624095,1.895242989063263,1.908661961555481,"Austin Gomber",16561,596295
"Nick Lodolo","CIN",26,26,137.2,0.3307,0.8404,0.7248,0.4165,0.1248,0.3012,0.2932,130.2007226894208,0.0807,96.52898928827554,0.2125,0.35347432024169184,120.36915614354793,0.8042,111.49864547652409,0.186991869,10.846775032359467,0.1017,0.3898,4.314781413803523,98.62277457507824,,4.368338281529679,100.78636146581364,3.565573270436778,87.37090459827978,3.332396555519071,1.372884995301121,105.98732142332126,103.50060256236696,98.4754333813547,98.29145941638627,1.888474676758051,2.357730816118419,"Nick Lodolo",26378,666157
"Johnny Cueto","- - -",34,34,199.2,0.3573,0.8903,0.8411,0.3982,0.0804,0.2313,0.1648,74.15673589331722,0.0558,67.9394424968675,0.1091,0.2859504132231405,99.09488559236391,0.7394,101.73043991865596,0.115079365,13.85368046875,0.0789,0.358,4.01169362920741,98.24185222821104,,4.497779283648662,107.53171335956468,4.533464278707346,112.14987305134534,4.57531346068751,1.242072434511158,97.71179503117008,80.4275786343146,103.93766213692021,97.80338310060642,1.8775160312652588,2.601434111595154,"Johnny Cueto",6893,456501
"JT Brubaker","PIT",28,28,144,0.3237,0.8842,0.7436,0.4022,0.1184,0.2964,0.2276,100.61023021806592,0.0836,100.81994918057198,0.144,0.3341288782816229,114.4739548050604,0.6881,95.2234733273126,0.117241379,10.78400008979885,0.0757,0.4106,4.6875,114.26788819709701,,3.917985365125868,98.24833489996895,3.8739185466948483,97.08055950622577,3.968852026499831,1.4652777777777777,114.55089452295117,90.37694246115079,101.47639647207052,98.0822343553129,1.8756699562072754,0.41835200786590576,"JT Brubaker",17578,664141
"Yusei Kikuchi","TOR",52,52,250,0.3192,0.8444,0.7466,0.427,0.1218,0.2724,0.254,111.10661581531818,0.0906,109.54686623866077,0.1634,0.3023255813953488,103.78552421961764,0.7519,104.02426076918012,0.175572519,12.368565482590594,0.1114,0.4385,4.319994726568937,106.5506451201781,,4.720071863863152,112.33416192024406,4.001974112522402,96.42495143670371,4.039638838638919,1.3519983496113896,105.53359728267544,105.16774984678652,98.2300789751201,100.06329811510687,1.8481439352035522,1.9124019145965576,"Yusei Kikuchi",20633,579328
"Griffin Canning","LAA",22,22,120,0.3286,0.8608,0.7366,0.4425,0.1268,0.2945,0.2554,110.13195005579315,0.0673,78.92527298422539,0.1881,0.29337539432176657,100.0434432841713,0.7661,106.46077825612149,0.155038759,12.433031463623047,0.095,0.4243,4.2,96.33592533224214,,4.2467065493265785,96.71228662360157,3.8573942676186563,90.01426027582907,3.8606556098484215,1.225,94.34471108205825,95.74009193054135,101.8017875383044,101.36751787538304,1.8428800106048584,2.2191600799560547,"Griffin Canning",19867,656288
"Cole Irvin","- - -",42,42,239,0.3568,0.8698,0.8166,0.4516,0.095,0.2565,0.1776,79.01901439728091,0.0525,64.19126770701422,0.1251,0.2789400278940028,96.74340797571756,0.7188,98.97720840004732,0.109677419,15.090593610491071,0.1052,0.3848,4.179916317991632,109.22483406395015,,4.326954429817998,110.27867944313235,4.450567998970902,110.6270187107288,4.426406042428546,1.1966527196652719,94.63577392581509,76.01787756596963,104.57228664315177,96.17524882992653,1.8388890027999878,2.192308008670807,"Cole Irvin",19244,608344
"Grayson Rodriguez","BAL",23,23,122,0.3418,0.8567,0.7592,0.4396,0.1212,0.2757,0.2505,107.99346543800179,0.0816,95.60280157280143,0.1689,0.3220858895705521,109.83396034414017,0.7223,100.3703447161698,0.139130434,10.3626977467467,0.0731,0.4327,4.352459016393443,104.07190688964296,,3.927171030200896,93.19333072750193,3.780741402067122,88.22341429894122,4.00846795190726,1.3360655737704918,102.8985473829073,116.55708174904939,101.86768060836498,107.57595057034224,1.8335399627685547,1.4300099611282349,"Grayson Rodriguez",24492,680570
"Drew Smyly","CHC",45,45,220,0.3379,0.8509,0.7707,0.4206,0.1118,0.2705,0.2021,90.10646265082205,0.0723,84.86407503385902,0.1298,0.29082426127527217,98.67590873710189,0.7319,101.63709014989608,0.131756756,18.577840962331333,0.0806,0.3416,4.581818181818182,108.94628465708546,,4.827020987532871,115.87220230192408,4.639268676872119,110.37571930072244,4.459498527195668,1.3409090909090908,102.47926357052506,91.37957831491703,102.39237648966804,96.88802470490062,1.8073190450668335,1.8622479662299156,"Drew Smyly",11760,592767
"Cristopher Sánchez","PHI",21,21,111.2,0.3694,0.9055,0.7711,0.4274,0.1088,0.3033,0.2377,106.58376412192379,0.0426,49.565691800217685,0.1951,0.2651006711409396,89.35983688189518,0.7627,106.14892708009009,0.226190476,4.779558955670926,0.082,0.4006,3.4656737925882104,79.55899536313707,,4.169355708271761,94.31116285176034,3.180993294910208,73.68581728825022,3.4086785421328027,1.0477618442708543,79.04606466303898,83.46727839506951,100.75984049910244,99.33478544732985,1.7993843203876168,2.5071719884872437,"Cristopher Sanchez",20778,650911
"Brandon Williamson","CIN",23,23,117,0.2888,0.8668,0.8009,0.444,0.0928,0.2629,0.1996,89.65460350859175,0.0794,91.78097292161061,0.1202,0.27844311377245506,93.70771746092828,0.7019,97.76291567187668,0.121621621,17.232327866828303,0.0824,0.4119,4.461538461538462,96.95767378694661,,4.631108258728288,100.32136091087698,4.722529041665233,107.84242174564447,4.716143518788335,1.2820512820512822,96.28334808618337,90.04904942965781,99.04502987506788,95.207278652906,1.7849299907684326,1.7937699556350708,"Brandon Williamson",25463,682227
"Robbie Ray","SEA",33,33,192.1,0.3499,0.8434,0.7391,0.398,0.1335,0.262,0.2708,121.80781807939015,0.0844,104.67935544318034,0.1864,0.2854122621564482,99.49036707334093,0.7951,109.12411444903351,0.153110047,14.740583618164063,0.0772,0.3921,3.7902946947280713,101.578543152852,,4.196357210577731,109.12174064382478,3.644800770369402,92.00120932117458,3.5867959408180137,1.2166378032460474,96.99490154090155,95.02717291196998,98.80631147172987,97.87345814289446,1.7017756141722202,2.7627200931310654,"Robbie Ray",11486,592662
"Patrick Corbin","WSN",63,63,332.2,0.3182,0.8966,0.8012,0.4072,0.0919,0.2538,0.1677,74.71250248325563,0.0705,83.14211437594835,0.0971,0.33519553072625696,113.84026758363231,0.6733,93.48901636134495,0.159574468,11.603992540706132,0.1005,0.4418,5.708410986041662,135.3657541462724,,5.074361105872682,119.2019265337856,4.508436397273162,107.19327374166416,4.687855116097203,1.5811607049278118,121.14153145327325,82.1397460842883,101.47612797245958,95.1196228583082,1.6966899633407593,-1.2219189405441284,"Patrick Corbin",9323,571578
"Jack Flaherty","- - -",35,35,176.1,0.2848,0.8412,0.7536,0.3953,0.1073,0.2776,0.2203,97.80413911990209,0.1101,128.90929648388988,0.1101,0.342685370741483,116.00888120358117,0.7342,102.0774733396693,0.126506024,11.70285407501517,0.0712,0.3712,4.899800770458357,117.03718816955521,,4.531078706844447,107.86518536975693,4.505986144764462,105.39993065327532,4.675601162977892,1.5878983978337267,120.82267216611953,95.09002643684813,98.37556353364862,98.94613783164766,1.67626185528934,1.3450490236282349,"Jack Flaherty",17479,656427
"Matt Manning","DET",27,27,141,0.2874,0.8609,0.8215,0.4825,0.0856,0.2586,0.1693,74.54545025383874,0.0691,83.40647382293128,0.1002,0.23444976076555024,80.8645834983734,0.707,97.62813460312644,0.089947089,15.942817529409641,0.0874,0.4069,3.5106382978723403,85.459465147827,,4.3473488570950565,105.75109327096884,4.9004795336554245,118.39526516911475,4.814301009065292,1.099290780141844,86.14094921059414,99.61488829344587,101.45663364718821,100.20606420987713,1.6685380339622498,2.4294400215148926,"Matt Manning",20369,666159
"Logan Allen","CLE",24,24,125.1,0.3251,0.867,0.7734,0.4142,0.1078,0.2694,0.2216,95.54053571135064,0.0894,104.78412848368134,0.1322,0.31444759206798867,107.22923752901812,0.7878,109.46666091975743,0.120300751,12.641266625774794,0.0759,0.3902,3.8058611802408464,90.82657864461896,,4.18855300234163,99.25475373470643,4.283467652454789,99.96864099731413,4.492468154247692,1.3962803072162435,107.53605075419105,86.2742616033755,101.35977496483822,99.85607126113456,1.6568200588226318,2.4235599040985107,"Logan Allen",27589,671106
"Noah Syndergaard","- - -",42,42,221.1,0.3171,0.8757,0.8239,0.4549,0.0869,0.2565,0.1572,70.10361470505794,0.0527,63.70241360002571,0.1044,0.290414878397711,99.51966340127171,0.6968,96.32500079565037,0.12720848,13.377785285204608,0.0925,0.3741,5.001506742441043,121.2824418978335,,4.805102119309668,114.49976726380048,4.677256371212856,113.48166119602655,4.690004251531419,1.305723079101591,101.46546852135904,84.1679361562548,104.54482816705601,99.98948187506763,1.6503008976578712,1.2096710638143122,"Noah Syndergaard",11762,592789
"Germán Márquez","COL",35,35,201.2,0.3201,0.9005,0.7929,0.4479,0.1022,0.2562,0.1944,86.09640849165119,0.0768,92.492585682965,0.1176,0.2891156462585034,98.89757718957456,0.6802,94.17892519285485,0.173469387,9.02535333123354,0.0772,0.4791,4.953710637403436,105.48978560802097,,4.703429772949281,110.50261712013541,3.9659125383298495,98.56742208734099,4.225188749623776,1.3388407128117394,104.33088258415688,94.16607256524509,99.70764361081018,97.62666869712208,1.6147080063819885,2.17290198802948,"German Marquez",15038,608566
"Kenta Maeda","MIN",20,20,101,0.3388,0.8522,0.7412,0.4017,0.125,0.2854,0.2699,116.3549660410499,0.0627,73.44357461871246,0.2072,0.29844961240310075,101.77379374524203,0.7329,101.84770280127222,0.125,18.274464512223247,0.0803,0.4161,4.2772277227722775,101.24719185892056,,3.958010179689616,93.63008767757705,3.993942588390691,93.20444774169732,3.7833751884870384,1.1782178217821782,90.74173060226252,105.17881562881564,102.94676434676435,101.81593406593406,1.6076099872589111,1.460710048675537,"Kenta Maeda",18498,628317
"Jordan Lyles","- - -",63,63,356.2,0.319,0.9012,0.8081,0.4033,0.09,0.2512,0.1735,76.57775681153272,0.0637,77.23125819020088,0.1097,0.28373382624768945,97.98232466110932,0.6607,91.08511083878989,0.128712871,17.569779985708003,0.1011,0.367,5.349527599037397,128.75872983068683,,5.005896518904861,122.6808473570675,4.867123556390034,118.13527518024301,4.723314367315059,1.3149520146480813,103.23046322931701,86.5958882681922,100.58817016833677,97.12941713822292,1.574182003736496,0.298554003238678,"Jordan Lyles",7593,543475
"Wade Miley","- - -",31,31,155.1,0.3108,0.8752,0.8111,0.3968,0.084,0.2658,0.1667,74.5571496781384,0.081,94.69537876090028,0.0857,0.24183006535947713,81.75572569704153,0.7668,106.65772850869712,0.111764705,10.519979100318471,0.069,0.3201,3.1867021136300555,74.31595928187713,,4.536214180505663,105.32430341365712,4.718800786104687,109.86437741710823,4.893760735821991,1.1716763326882225,88.88516722852594,92.80758758605417,104.62844217926953,100.44310997139026,1.564007043838501,3.5160070657730103,"Wade Miley",8779,489119
"José Urquidy","HOU",38,38,209,0.3501,0.8683,0.8027,0.4305,0.1015,0.2531,0.1909,85.16851208335817,0.0629,76.72041561831792,0.128,0.2733224222585925,94.80255680752632,0.7671,105.59510918248951,0.118881118,16.939329721626365,0.0899,0.3953,4.133977403634718,104.69235661362166,,4.565327370379624,115.21999406687242,4.530895727346015,112.53861707146135,4.413211595016374,1.2248821936695462,96.8686432199102,104.34205004393907,103.92719621730444,105.47323844604098,1.5624099969863892,2.9373950958251953,"Jose Urquidy",18413,664353
"Tanner Houck","BOS",25,25,122.2,0.3126,0.8517,0.7372,0.4177,0.1223,0.2853,0.2105,91.22910267860985,0.0902,106.73947546724591,0.1203,0.3,102.63710939133763,0.6821,94.60444513938454,0.142857142,6.865027768460007,0.0632,0.4368,4.915759519207714,109.61627157196729,,4.262837111060583,99.65980563686196,4.084515113455336,96.46749076751962,4.352116468237596,1.3614126694986537,105.35571472608933,101.9954462672047,99.21208011361871,99.52611239919634,1.5613780319690704,1.380471020936966,"Tanner Houck",19879,656557
"Alex Wood","SFG",38,38,178,0.3192,0.8593,0.7756,0.4288,0.1049,0.2839,0.2196,97.46555006447657,0.0711,84.0705846983517,0.1486,0.3136094674556213,106.91778463341528,0.6475,89.79876019652605,0.13483146,9.795249032791547,0.0716,0.3917,5.359541258161697,134.64281182442895,,4.223384092258479,107.38295481529767,4.0092576523574195,97.24764163918029,3.9882185181760663,1.3370763306524989,103.21519672615649,91.21919492222831,99.74460802504744,96.52416416163673,1.5049709677696228,-0.4124613106250763,"Alex Wood",13781,622072
"Dustin May","LAD",15,15,78,0.2946,0.8672,0.8148,0.4442,0.0868,0.2521,0.2006,89.47252845681074,0.0955,112.65432186537309,0.1051,0.21904761904761905,74.23829970786423,0.688,95.57000222691555,0.057142857,8.868286562637545,0.0514,0.3692,3.3461538461538463,81.70414268952835,,3.6745488289075023,86.538125556577,4.440654118168048,104.96156492162459,4.59256087248281,1.0256410256410255,78.40689103516569,113.88606895053897,101.53605260450603,105.7260847250323,1.5027099549770355,1.8742899671196938,"Dustin May",19716,669160
"Ryan Feltner","COL",29,29,137.1,0.2786,0.8829,0.8081,0.4305,0.087,0.2597,0.1954,86.84757582566577,0.0993,117.51701118228188,0.0961,0.3088235294117647,105.1652963928249,0.6317,87.64068599283516,0.111111111,13.836000114889705,0.0704,0.3873,5.963593613428656,124.9874351377566,,4.5991760175520096,106.25934089700532,4.698239817928906,113.8710583136959,4.718903861749108,1.4927187921280518,115.06114164329695,97.52438832716335,99.09708180198695,97.7272053493768,1.5016619563102722,0.4860919862985611,"Ryan Feltner",21446,663372
"Ryan Yarbrough","- - -",18,18,86.1,0.3627,0.849,0.7991,0.4242,0.1007,0.2638,0.1725,76.40167129953223,0.0485,59.017510839980844,0.124,0.3111111111111111,106.94637101881234,0.6827,94.31431405571607,0.079646017,17.770141159278758,0.0681,0.3297,4.5868742758240115,113.5277608353384,,4.033975284364868,99.16666876817133,4.736613200896824,114.95930572278101,4.543232877917658,1.285714759132488,100.30709654966444,81.74638224637683,102.09883074534162,96.56612888198758,1.4668339863419533,0.8041722690686584,"Ryan Yarbrough",16502,642232
"Domingo Germán","NYY",33,33,174.1,0.3565,0.8514,0.7327,0.4298,0.135,0.2975,0.2315,101.29825385505558,0.0697,83.60015603050353,0.1618,0.24782608695652175,85.41034759653091,0.6993,96.56936939913027,0.153465346,16.618196581230787,0.0835,0.4053,4.336510903789439,107.09406828873072,,4.636999960025879,110.85873946326333,4.1537614087268935,100.51078022024154,4.057252956329457,1.1185444791520378,87.47043645279012,96.35019347737314,100.97330010957857,98.80163625887309,1.4634339809417725,1.2931470274925232,"Domingo German",17149,593334
"Eury Pérez","MIA",19,19,91.1,0.3396,0.7982,0.685,0.4068,0.1567,0.2932,0.2888,129.71200228091558,0.0829,95.77664774073065,0.2059,0.26146788990825687,87.99484684922328,0.8333,116.07057781557995,0.12,23.454009068694933,0.1073,0.4034,3.153285900756463,71.76589718419964,,4.109054814114788,95.39428706453594,4.2368188916218505,96.76157306131053,3.936629961942527,1.1277376658955407,84.69423942354983,110.30228161668839,98.46870925684482,104.54491525423728,1.4298700094223022,2.4951999187469482,"Eury Perez",27768,691587
"Edward Cabrera","MIA",34,34,162.2,0.3342,0.8544,0.7106,0.3522,0.1258,0.2911,0.2612,116.58205489474615,0.1321,155.03688319066293,0.1292,0.2597402597402597,87.94881672819783,0.7857,109.15541610173469,0.148148148,9.24929786624765,0.0765,0.3457,3.817622115233537,89.34416166445237,,4.495488010854959,108.80262279841092,4.200154554269506,99.91460828017226,4.410421704889842,1.2971308636300745,98.8718507223539,103.78577453933913,96.10510236979363,95.92766572541835,1.368518054485321,3.4851598739624023,"Edward Cabrera",21690,665795
"Adrian Sampson","CHC",19,19,98.2,0.334,0.8958,0.8109,0.3716,0.0901,0.2327,0.1667,73.6895789373198,0.0662,79.81579264899665,0.1005,0.292358803986711,100.16335219677713,0.7876,108.99857402516373,0.08,13.939255600222491,0.0707,0.3505,3.2837825988316824,81.99202875566894,,3.933375459278234,99.55202319399599,4.4912828023360065,112.31073468876009,4.591235757800403,1.2668914347344453,99.0416624842208,79.91422048271363,101.5101108936725,94.76412263535553,1.3624999523162842,2.393209934234619,"Adrian Sampson",13339,592716
